M_1	M_2	M_3	M_4	M_5	M_6	M_7	M_8	M_9	M_10	M_11	M_12	M_13	M_14	M_15	M_16	M_17	M_18	M_19	M_20	M_21	M_22	M_23	M_24
51.6246216579382	65.222151467629	49.160074007276	29.0853069234624	83.0795067624337	45.206899543221	65.011874431117	31.0809857222116	86.4923500914153	31.9540219216801	31.6271001487732	32.0042109074519	31.5084454264992	64.2112824775036	30.8841603294689	32.5900399187726	27.9847730889362	27.9796849013183	31.2084324326184	65.0857691054823	27.8863592487774	29.0236282599049	15.1852061949202	35.0754943793302
38.0121334807832	64.102687929825	46.2088207708893	28.5840760804043	83.0784834988686	44.0215577891629	61.7487843064123	30.4284961843691	79.7645786451955	32.1553336980086	31.4526736865289	31.6710136195252	31.7970266730922	53.5578255878236	33.1613518592086	34.3112163894852	27.9742311895777	28.2253198228818	30.464720025554	65.3183645296521	29.1593047808891	30.2212331398963	14.6883740254176	35.0190608781134
46.8683930343232	65.0063701623631	47.639752302091	31.3291938305552	90.6421900615749	47.052967122917	68.1148607090525	29.044389808838	83.7329886783988	29.9061704763767	32.8408101242734	32.0042109074519	31.8485888051164	64.2005292864584	33.0197963734246	32.4681780204648	26.3631999265848	23.9971171340543	31.7902702261661	66.6823124058471	28.0730778441702	28.5622491441652	14.6362346456817	32.7588467674679
38.0121334807832	64.6751812439111	46.5099725168105	30.798117335992	86.9494057220232	47.8509538198714	68.1148607090519	30.5836782974762	81.942439156934	31.9844929508452	30.8699900609111	31.607868874039	27.9438792629044	63.4897678845616	33.8833576413959	33.4632381633104	27.522448203551	28.628718309127	31.4136400308343	65.5432985673442	37.0932803292692	28.5500017146066	14.5670714828445	32.8012346902266
50.1296268735649	65.3582285872628	46.7129934559734	30.6605148997608	84.3378629334531	45.2689585315614	65.2089632545316	31.3436819228997	82.9918301359663	29.4684328254027	26.0525423774402	27.3854834019256	31.7348791705562	63.5644422296682	31.5739322313843	32.4306392717318	28.2263018510788	27.9744193674195	29.1940662643038	64.3868133259951	33.6729925784608	28.3483652043105	14.6786909924719	34.7535624053519
52.086208159933	64.6377824606603	44.7149107419851	31.2560020401995	85.2950735638808	47.6389624441617	65.3156818642242	30.8814311172804	82.2518007142213	34.6023050958869	30.9697366536842	26.2660534565537	32.3110190949333	64.1127604811221	33.1606790055808	29.9786001216468	28.9114864405864	28.5432843980372	31.486937453787	65.2248197028948	33.6729925784608	30.5031564658722	14.494420698681	32.3052477860679
52.6039901852793	72.655469383611	44.3487853318251	33.2055593135382	84.2084977256334	47.0874111249025	71.4765495826771	31.5293674304864	86.8057677094732	34.8508119320344	32.0993580639039	28.6853845122113	32.381724028671	69.2258234871812	30.686265912396	31.295968174364	27.4315811513307	30.9519950389308	33.1653364376663	68.3826199011468	37.0807687593641	31.2129510719295	14.7183090307804	33.7711554115062
51.5309504382409	72.2025632897426	50.8060046282859	32.6426329225914	87.8390671986586	49.2381762361983	70.1408349399923	32.9287340836473	87.6183123688966	32.1534357982313	32.1009825211723	33.9787473521767	34.3590988598368	70.0625686974247	33.8234572002015	37.4184806449346	28.4345097671245	33.5000137519523	33.4082494643871	76.7836385185429	36.9749316501414	30.6287641333685	17.6815242309421	36.3800494609422
52.086208159931	65.0803627303191	46.1053880777398	31.1177019832165	85.3992855735753	47.586026362509	66.741066806357	30.8473457056911	82.2518007142215	34.8446437091147	30.8699900609112	31.6820274322431	31.298952080666	63.8983152421887	34.0135682311019	32.6313076152052	28.8080294201264	28.5986552903728	31.6753168451862	65.2562040202899	28.6137688052776	30.5153332813521	14.6795222098562	32.3052477860668
48.6472566453096	71.4580221837318	45.2584467716955	32.6109178806199	84.9159938358696	47.3019571751506	68.3175286331416	24.3556651126456	85.5932573995889	29.8792636290377	31.8307092137135	33.0267580164584	31.7990303594222	69.0108490539816	34.3522394943754	37.355575809569	30.8309701489086	30.3483854249618	32.7853570747239	70.613006598894	28.0762526221694	26.766669428343	14.9669226814439	35.1696158335107
