M_1	M_2	M_3	M_4	M_5	M_6	M_7	M_8	M_9	M_10	M_11	M_12	M_13	M_14	M_15	M_16	M_17	M_18	M_19	M_20	M_21	M_22	M_23	M_24
116.892643219008	245.497708218636	131.346862029574	232.2384675238	197.969619154232	157.045715908043	183.21376640611	167.565465962373	91.4274225816085	124.598466436986	162.59299353207	125.105217981605	127.921348391825	156.187878674301	54.2243753326243	85.4333800836922	160.591449137641	179.534469519785	121.658122751763	154.301135731449	145.089260167852	170.807868938951	97.5086829009376	193.142392930158
116.89357308701	245.390728838609	131.346862029574	232.2384675238	216.59282264349	156.906431053226	201.084077336201	167.565465962373	91.4274225816085	124.598466436986	146.982980375907	123.841994110273	127.921348391825	156.187878674301	54.2149077556762	85.4333800836922	159.573267690999	179.111026400376	125.628185594444	158.061773063826	145.911866984328	170.807868938951	97.5086829009376	193.142392930158
116.89357308701	245.497708218636	146.568884912461	232.2384675238	180.594550768103	156.906431053226	183.21376640611	178.443820594422	91.4274225816085	124.598466436986	146.971467881722	123.841994110273	127.86533969666	156.187878674301	70.3437214645775	85.4333800836922	160.591449137641	179.534469519785	125.628185594444	158.061773063826	145.376526464214	170.80786893895	97.5086829009376	193.142392930158
116.89357308701	245.388684653797	131.346862029574	232.2384675238	180.594550768103	157.045715908043	201.084077336201	182.588179112955	91.4274225816085	124.598466436986	146.950862690536	123.841994110273	127.921348391825	156.187878674301	70.3596961224385	85.4333800836922	173.330236351444	179.534469519785	121.665928459036	158.061773063826	145.089260167852	169.78394168972	97.5086829009376	193.026057915141
116.89357308701	245.497708218636	131.346862029574	232.2384675238	180.594488281063	174.559778974168	183.226025463559	167.565465962373	91.4274225816085	124.598466436986	147.002590403896	138.581406862552	127.921348391825	156.187878674301	54.2243753326243	85.4333800836922	174.94611596977	179.534469519785	121.665928459036	158.061773063826	161.007550381156	170.807868938951	97.5086829009376	193.142392930158
116.892643219008	245.388684653797	131.535423606004	232.2384675238	180.594488281063	157.045715908043	183.21376640611	167.565465962373	91.4274225816085	124.598466436986	147.002590403896	125.229303960312	127.921348391825	174.828169362611	77.895919988328	85.4333800836922	159.573267690999	179.534469519785	121.665928459036	172.600946939836	145.089260167852	170.807868938951	97.5086829009374	193.142392930158
116.892643219008	245.497708218636	146.568884912461	232.2384675238	180.594488281063	157.045715908043	183.21376640611	178.443820594422	91.4274225816085	124.598466436986	147.002590403896	136.896245328348	127.921348391825	156.1878786743	70.3437214645775	100.870642741217	160.591449137641	179.193099451719	121.665928459036	158.061773063826	145.089260167852	170.807868938951	98.884507829648	193.142392930158
116.89357308701	245.497708218636	131.346862029574	232.2384675238	216.59282264349	156.906431053226	183.21376640611	182.554743320715	91.4274225816085	124.598466436986	147.002590403896	138.581406862552	127.921348391825	156.187878674301	54.2243753326243	85.4333800836922	159.573267690999	179.193099451719	122.25422499339	176.967647263465	145.924357316434	169.765627495589	97.5086829009376	210.052226087102
116.89357308701	245.498849834805	145.486960172447	232.2384675238	180.594550768103	157.045715908043	183.212280571222	167.565465962373	107.973713994882	124.598466436986	147.014107774535	125.229303960312	127.921348391825	156.187878674301	54.2243753326243	85.4333800836922	160.591449137641	190.526788872411	121.665928459036	158.061773063826	144.969815745474	170.807868938951	97.5086829009374	193.142392930158
116.18875230151	245.495662251097	146.568884912461	232.2384675238	180.594550768103	156.906431053226	183.21376640611	182.36898495184	91.4274225816085	124.598466436986	162.557449565676	136.896245328348	143.967231813797	156.1878786743	54.2243753326243	100.857564779364	160.591449137641	179.193099451719	121.665928459036	158.061773063826	145.911866984328	186.497309204686	97.5086829009374	210.029159525145
116.188752301511	245.497708218636	170.665756498082	232.2384675238	180.594550768103	157.045715908043	183.21376640611	167.565465962373	107.907875207442	137.648398429795	147.002590403896	123.841994110273	143.967231813797	158.897776653483	70.3750765025405	100.870642741217	159.573267690999	179.193099451719	121.665928459036	158.061773063826	145.089260167852	185.293657430787	97.5086829009376	193.142392930158
116.89357308701	241.53006848985	131.346862029574	232.2384675238	180.594488281063	156.906431053226	183.21376640611	167.565465962373	107.967909310189	124.598466436986	147.014107774535	123.841994110273	127.921348391825	156.187878674301	54.2243753326243	85.4333800836922	160.591449137641	179.534469519785	133.019272958115	158.061773063826	145.089260167852	170.807868938951	97.5086829009374	193.11773412554
116.892643219008	245.497708218636	131.346862029574	232.2384675238	180.517967801041	157.045715908043	183.21376640611	167.565465962373	121.728484736557	124.598466436986	147.014107774535	123.841994110273	127.921348391825	156.187878674301	70.3596961224385	85.4319901773715	160.591449137641	195.236186057691	121.665928459036	154.241650965735	145.089260167852	170.807868938951	98.8323602413247	193.142392930158
116.188752301511	245.388684653797	131.346862029574	232.2384675238	180.594488281063	165.466941655749	183.212280571222	182.588179112955	91.4274225816085	124.598466436986	162.523031164549	123.841994110273	127.921348391825	172.245340408793	54.2243753326243	99.6810867944462	160.591449137641	179.534469519785	137.057401336385	158.061773063826	160.560153087103	186.350593342886	97.5086829009377	210.029159525145
116.89357308701	245.497708218636	131.346862029574	232.2384675238	180.594550768103	157.045715908043	183.21376640611	167.565465962373	107.973713994882	124.598466436986	147.014107774535	125.229303960312	127.921348391825	185.327298915822	54.2243753326243	85.4333800836922	160.591449137641	195.23618605769	137.720120926289	158.061773063826	145.089260167852	170.807868938951	97.5086829009376	210.052226087102
116.89357308701	245.497708218636	131.346862029574	232.2384675238	180.594550768103	174.559778974168	201.084077336201	182.504612586578	91.4274225816085	124.598466436986	162.523031164549	123.841994110273	127.921348391825	156.187878674301	70.3596961224385	85.4333800836922	160.591449137641	179.534469519785	121.658122751763	158.061773063826	145.089260167852	187.561666946272	97.5086829009376	193.142392930158
116.892643219008	245.497708218636	131.535423606003	232.2384675238	180.594550768103	156.906431053226	183.21376640611	178.443820594422	107.973713994882	124.598466436986	162.523031164549	123.841994110273	127.921348391825	156.138790605214	54.2243753326243	85.4333800836922	173.952184291277	179.534469519785	122.25422499339	154.301135731449	145.911866984328	186.425867246605	98.884507829648	193.142392930158
150.37731450514	245.497708218636	131.346862029574	232.186410046858	180.594550768103	157.045715908043	183.21376640611	167.565465962373	107.923517821234	124.598466436987	147.002590403896	123.841994110273	127.921348391825	156.187878674301	54.2243753326243	85.4333800836922	159.573267690998	195.236186057691	121.665928459036	158.061773063826	145.089260167852	170.80786893895	97.5086829009376	193.142392930158
116.89357308701	245.495662251097	131.346862029574	232.2384675238	216.59282264349	156.906431053226	183.21376640611	167.565465962373	91.4274225816085	137.778265289235	147.002590403896	136.896245328348	127.921348391825	156.1878786743	54.2243753326243	85.4333800836922	173.952184291277	179.534469519785	141.513590903842	176.967647263465	160.560153087104	170.807868938951	97.5086829009376	210.029159525145
116.892643219008	245.390728838609	131.346862029574	251.936711187612	180.515063338663	156.906431053226	201.084077336201	167.527411818333	107.973713994882	124.598466436986	147.002590403896	123.841994110273	127.921348391825	156.109413338001	54.2243753326243	85.4333800836922	160.591449137641	179.534469519785	125.628185594444	154.301135731449	145.38826092217	170.746692213571	97.5086829009374	193.142392930158
116.89357308701	245.497708218636	146.358771030752	232.2384675238	180.594550768103	174.559778974168	183.21376640611	167.565465962373	107.973713994882	124.598466436986	162.59299353207	123.841994110273	127.921348391825	156.187878674301	54.2280545482585	85.4333800836922	174.94611596977	179.534469519785	121.665928459036	158.061773063826	145.089260167852	186.350593342886	97.5086829009376	193.142392930158
116.89357308701	245.498849834805	146.358771030752	232.2384675238	180.515063338663	174.559778974168	183.21376640611	167.565465962373	91.4274225816085	124.598466436986	147.014107774535	123.841994110273	127.921348391825	156.187878674301	54.2243753326243	85.4333800836922	160.591449137641	179.534469519785	121.665928459036	158.061773063826	145.089260167852	170.80786893895	97.5086829009376	193.142392930158
116.89357308701	287.000838026023	131.346862029574	248.068637922502	180.594488281063	165.466941655749	183.21376640611	167.565465962373	107.967909310189	137.648398429796	162.59299353207	123.841994110273	127.921348391825	156.187878674301	54.2243753326243	85.4333800836922	160.591449137641	179.534469519785	121.665928459036	158.061773063826	145.089260167852	170.807868938951	97.5086829009374	193.142392930158
116.89357308701	245.497708218636	131.346862029574	232.2384675238	180.594550768103	156.906431053226	183.21376640611	167.565465962373	91.4274225816085	124.598466436986	147.002590403896	123.841994110273	127.921348391825	156.187878674301	54.2243753326243	100.867372932804	160.591449137641	179.534469519785	137.75008401786	158.061773063826	145.911866984328	170.807868938951	98.884507829648	203.634517621575
116.159754639875	245.497708218636	131.535423606003	248.068637922502	180.594550768103	165.467203715163	183.212280571222	178.443820594422	91.4274225816085	124.598466436986	147.014107774535	136.896245328348	127.921348391825	156.187878674301	70.3596961224385	85.4333800836922	173.952184291277	195.23618605769	122.25422499339	176.967647263465	145.911866984328	169.765627495589	97.5086829009376	210.029159525145
116.89357308701	245.497708218636	131.346862029574	232.2384675238	197.958450791765	165.481013241049	183.21376640611	167.565465962373	91.4274225816085	137.26026262632	147.002590403896	138.581406862553	143.967231813797	156.1878786743	70.3793738478146	85.4333800836922	174.94611596977	179.534469519785	121.665928459036	158.061773063826	161.468413777417	186.497309204686	97.5086829009376	193.142392930158
116.188752301511	245.496803848239	131.346862029574	232.2384675238	180.594488281063	156.906431053226	201.084077336201	167.726468429851	91.4274225816085	124.598466436986	162.544714499462	125.229303960312	127.921348391825	156.138790605214	54.2243753326243	85.4333800836922	160.592723226145	190.526788872411	121.658122751763	158.061773063826	161.919326826419	170.807868938951	97.5086829009376	193.142392930158
116.892643219008	245.497708218636	131.4804591254	232.2384675238	180.515063338663	165.467203715163	183.21376640611	167.565465962373	91.397349265274	124.598466436986	147.002590403896	123.841994110273	127.86533969666	156.187878674301	54.2243753326243	85.4333800836922	160.591449137641	190.526788872411	121.665928459036	172.600946939836	146.273213773889	170.807868938951	97.5086829009376	193.142392930158
116.892643219008	245.497708218636	131.346862029574	232.2384675238	180.594550768103	157.045715908043	183.21376640611	178.443820594422	91.4274225816085	124.598466436986	147.002590403896	123.841994110273	127.921348391825	158.897776653483	54.2243753326243	85.4333800836922	160.591449137641	179.534469519785	121.665928459036	172.600946939836	145.089260167852	170.80786893895	97.9747705402258	193.142392930158
116.892643219008	245.498849834805	131.346862029574	248.179874642998	197.969619154232	165.481013241049	183.21376640611	167.565465962373	91.4274225816085	137.260262626319	147.002590403896	138.581406862552	127.921348391825	156.187878674301	54.2243753326243	85.4333800836922	174.94611596977	179.534469519785	121.665928459036	158.061773063826	161.919326826419	186.497309204686	97.5086829009376	193.142392930158
