M_1	M_2	M_3	M_4	M_5	M_6	M_7	M_8	M_9	M_10	M_11	M_12	M_13	M_14	M_15	M_16	M_17	M_18	M_19	M_20	M_21	M_22	M_23	M_24
2.81	2.80999999999826	2.80999999999575	2.81	2.81	2.80999999999966	2.81	2.81	2.81	2.80999999999841	2.8099999999975	2.81	2.80999999999704	2.80999999999926	2.81	138.323690860025	2.80999999999908	2.80999999999564	2.81	2.8099999999975	2.81	2.80999999999912	2.8099999999991	2.80999999999776
2.81	2.80999999999927	185.845209315096	2.81	246.836345213062	2.80999999999907	2.81	2.80999999999949	2.81	2.81	2.8099999999975	2.80999999999656	2.80999999999841	2.8099999999995	2.80999999998671	2.80999999998671	2.80999999999955	2.81	2.80999999999957	2.8099999999975	2.80999999999956	205.676182852366	2.81	2.81
2.81	2.81	2.81000000000699	253.610914997371	246.838372396769	2.80999999999732	2.81	2.80999999999949	2.81	142.475972114024	2.80999999999861	2.81	2.81	2.80999999999926	2.80999999998671	2.81	2.80999999999908	2.81	2.81	225.465955360271	2.81	2.80999999999912	2.81	2.81000000000049
2.81	307.636946731291	2.80999999999687	2.81	246.840110009305	2.80999999999731	163.915710364242	2.80999999999949	2.81	2.81	2.8099999999975	2.80999999999748	2.81	2.80999999999903	2.80999999998671	2.81	2.80999999999908	2.81	2.80999999999957	2.8099999999975	2.80999999999909	2.81	2.81	2.81
2.8099999999975	2.80999999999768	2.80999999999687	2.81	2.81	2.80999999999966	2.81	2.80999999999903	2.81	2.81	2.80999999999955	2.81	2.81	170.360815166601	2.80999999998671	2.80999999998671	2.80999999999908	195.887866417091	2.81	2.8099999999975	2.80999999999867	2.80999999999776	2.81	2.8099999999975
2.8099999999975	266.414114620165	2.80999999999687	2.81	2.8099999999975	2.80999999999907	163.913475523535	2.81	2.81	2.81	2.80999999999908	2.80999999999771	2.81	2.80999999999995	2.80999999998671	2.80999999998671	2.80999999999885	171.163769810761	2.80999999999957	209.776210334933	212.704979996994	2.81	2.81	2.80999999999913
2.81	2.80999999999787	2.80999999999687	253.610914997371	2.81	2.80999999999497	2.81	2.81000000000085	2.81	2.80999999999564	2.8099999999975	2.8099999999991	2.81	2.80999999999926	111.990482775314	2.81	2.80999999999955	2.81	2.80999999999957	2.8099999999975	2.81	2.81	2.80999999999911	2.80999999999776
2.81	2.80999999999787	2.8099999999935	2.81	2.81	2.80999999999731	163.904535484473	2.81	173.587754949143	2.81	2.8099999999975	175.888225314481	2.80999999999795	2.80999999999904	2.80999999998671	2.81	2.80999999999908	2.81	2.80999999999957	2.8099999999975	2.81	2.80999999999912	2.81	2.80999999999867
2.81	2.80999999999922	154.818362346241	2.81	2.81	2.80999999999966	2.81	2.81000000000222	2.81	2.80999999999934	2.8099999999975	2.81	2.81000000000026	2.80999999999859	2.80999999998671	2.80999999998671	2.80999999999908	195.887866417091	2.80999999999775	2.8099999999975	2.81	2.80999999999686	2.81	2.81000000000049
2.81	2.80999999999922	154.818362346241	2.81	2.81000000000155	2.80999999999731	2.81	2.81	2.8099999999975	2.80999999999841	2.8099999999975	2.8099999999991	2.80999999999841	2.80999999999971	2.80999999998671	2.80999999998671	2.80999999999908	2.80999999999934	2.81000000000139	2.81	2.81	2.80999999999912	89.3975367603182	2.80999999999686
192.312777871138	2.81	2.80999999999687	2.81	2.8099999999975	2.80999999999966	2.81	2.80999999999903	2.81	2.80999999999841	2.80999999999908	2.80999999999911	2.81	2.80999999999926	2.80999999998671	2.80999999998671	2.80999999999908	2.80999999999934	2.80999999999866	2.8099999999975	178.139236226146	2.80999999999776	2.81	2.80999999999867
2.81	266.414114620165	2.80999999999687	2.81	2.81	2.80999999999966	2.81	2.80999999999949	2.81	2.81	152.960991840906	2.81	2.80999999999934	2.80999999999926	2.80999999999993	138.323690860025	2.8099999999972	2.81	2.80999999999798	209.779297780412	2.81	2.80999999999867	2.81	2.81000000000049
2.81	2.80999999999635	2.81000000000024	2.81	2.81	2.80999999999263	2.81	2.80999999999721	2.81	2.81	2.80999999999957	2.81	2.80999999999841	2.81	108.223044695437	2.80999999998671	2.80999999999775	2.80999999999934	2.80999999999957	209.779297780412	2.80999999999956	210.63174772656	2.81	2.80999999999686
165.214510793238	2.80999999999904	2.809999999998	2.81	246.840110009305	2.80999999999966	2.81	2.80999999999812	2.81	170.332114093304	2.80999999999889	2.80999999999911	2.81	2.8099999999995	108.226383359469	2.80999999998671	2.80999999999908	2.80999999999934	2.8100000000023	2.8099999999975	2.80999999999862	2.81000000000049	2.81	2.81
192.312777871138	2.8099999999995	2.80999999999687	2.81	2.81	2.80999999999731	2.81	2.80999999999949	2.81	2.80999999999934	2.80999999999908	2.80999999999887	2.80999999999841	170.360815166598	2.80999999998671	2.80999999998671	2.80999999999955	2.81	2.81	2.8099999999975	2.80999999999815	2.80999999999776	2.81	2.81000000000049
2.81	2.80999999999787	2.81000000000024	253.600826882698	2.8099999999975	2.80999999999731	2.81	2.80999999999812	175.186324177536	2.80999999999749	2.80999999999775	2.81	2.80999999999934	2.80999999999995	2.80999999998671	2.80999999998671	2.80999999999775	2.80999999999657	2.81000000000002	209.779297780412	178.127841651276	2.80999999999867	2.81	2.80999999999686
2.81	2.80999999999922	2.80999999999687	2.81	246.836345213062	2.81	2.81	232.326893263551	2.81	2.80999999999934	2.8099999999975	2.81	2.81000000000026	2.80999999999971	2.80999999999898	2.81	2.80999999999908	2.80999999999657	2.80999999999911	2.8099999999975	2.81	205.676182852365	2.81	2.80999999999958
2.81	2.80999999999826	2.80999999999687	2.80999999999787	2.81	202.819100386329	2.81	2.8099999999954	2.81	2.81	2.80999999999908	2.80999999999911	169.507219164349	2.80999999999995	2.8099999999975	2.80999999998671	2.81000000000002	2.81	2.81	2.8099999999975	2.81	2.80999999999867	2.81	2.8099999999975
2.81	2.8099999999988	2.80999999999575	2.81	2.81	2.80999999999966	2.81	2.80999999999722	2.81	2.80999999999841	2.80999999999908	2.80999999999794	169.514424973589	2.80999999999859	2.80999999998671	2.80999999998671	2.81000000000096	2.81	2.81	2.8099999999975	2.80999999999909	2.80999999999686	2.81	216.071553286996
165.214510793238	266.414114620166	2.81000000000024	2.81	2.81	2.80999999999966	2.81	2.81	2.81	2.80999999999864	2.80999999999955	2.81	2.80999999999934	2.80999999999948	111.990482775314	2.81	2.80999999999908	2.80999999999657	2.80999999999911	2.8099999999975	2.81	2.80999999999913	2.81	2.80999999999867
165.214510793238	2.8099999999995	2.81	2.81	2.81	2.81	2.81	2.80999999999812	2.81	2.80999999999795	2.8099999999975	2.81	2.81	2.80999999999971	2.80999999998671	2.81	2.81	2.81	145.96122740329	2.81	2.81	2.81	2.81	2.80999999999867
2.81	2.80999999999874	2.81000000000024	258.815084389469	2.8099999999975	2.80999999999966	2.81	202.033910058776	2.81	2.80999999999818	2.8099999999975	2.80999999999933	2.81	2.81	2.80999999998671	2.80999999998671	2.81	2.80999999999657	2.81	2.81	2.80999999999867	2.8099999999975	2.81	2.81
2.81	2.80999999999787	2.80999999998676	253.600826882698	2.81	2.80999999999966	2.81	2.80999999999903	173.587754949143	2.80999999999841	2.8099999999975	175.888225314481	2.81	170.358322504154	2.8099999999975	2.8099999999975	2.80999999999908	2.80999999999657	2.81000000000002	2.8099999999975	178.127841651276	2.80999999999913	2.81	2.8099999999975
2.81	2.8099999999997	2.81000000000024	2.81	2.81	2.80999999999731	2.81	2.80999999999949	2.81	2.80999999999934	2.8099999999975	2.80999999999933	2.80999999999841	2.80999999999904	2.81000000000181	2.80999999998671	186.214181991672	2.81	2.81	209.776210334933	178.121006392491	2.80999999999776	2.81	2.81
2.81	2.80999999999787	2.81000000000024	2.81	246.836345213062	2.80999999999966	2.81	2.81000000000085	2.81	170.332114093304	2.8099999999975	2.81	2.80999999999933	2.8099999999945	2.80999999999992	2.81	2.80999999999908	2.81	2.80999999999503	2.8099999999975	178.089704843437	2.80999999999867	2.81	2.80999999999958
2.81	2.80999999999922	2.80999999999575	2.81	2.81	2.80999999999966	2.81	2.80999999999812	2.81	2.8099999999975	2.80999999999908	2.81	196.985265833466	2.80999999999904	2.8099999999975	2.81	170.226185521992	2.81	2.81	2.8099999999975	2.80999999999913	2.80999999999912	2.81	2.80999999999867
192.312777871138	2.80999999999787	154.827877193811	2.81	2.8099999999975	2.80999999999847	2.81	2.80999999999949	2.81	2.80999999999703	2.80999999999866	2.80999999999888	2.80999999999934	2.81	2.80999999999946	2.80999999998671	2.80999999999776	2.81	2.81	2.8099999999975	2.81	2.80999999999913	2.81	2.81000000000026
2.81	2.80999999999904	2.80999999999687	2.81	2.81	2.81000000000024	2.81	2.81000000000085	173.587754949143	2.80999999999841	2.80999999999861	2.80999999999933	2.80999999999818	2.81	2.80999999999787	2.80999999998671	2.80999999999908	2.81	2.81	2.8099999999975	178.132400092867	210.63174772656	2.81	2.80999999999913
2.81	2.80999999999922	2.80999999999687	2.81	2.81	2.80999999999849	2.81	2.80999999999949	2.81	2.80999999999934	2.8099999999975	2.81	2.80999999999818	200.344886169691	2.80999999998671	2.81	2.80999999999775	2.81	2.80999999999957	2.8099999999975	2.81	2.81	2.80999999999861	2.80999999999958
2.81	2.80999999999922	2.80999999999687	2.81	2.8099999999975	2.80999999999731	182.62554441289	202.033910058776	2.81	2.80999999999703	2.80999999999775	2.80999999999911	2.80999999999841	2.81	2.8099999999975	2.80999999998671	2.81000000000002	2.81	2.81	2.8099999999975	2.81000000000139	2.80999999999867	2.81	2.81000000000139
2.81	307.636946731291	2.80999999999687	2.81	2.8099999999975	2.80999999999966	2.81	2.80999999999721	2.81	2.80999999999934	2.8099999999975	2.81	2.80999999999841	2.81	2.81	2.80999999998671	2.81000000000139	2.81	2.8099999999973	2.8099999999975	2.80999999999821	2.80999999999867	2.81	216.26833017961
2.81	2.80999999999922	2.81	2.81	264.171565798948	2.80999999999966	2.81	2.81	2.81	2.80999999999934	2.80999999999908	2.80999999999911	2.81	2.81	2.80999999998671	2.81	170.226185521992	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999958
