rxn15101	2.4.1.31
rxn15102	2.4.1.139
rxn15103	2.4.1.139
rxn15104	3.1.4.48
rxn15105	3.1.4.48
rxn15106	4.2.1.30
rxn15107	4.2.1.30
rxn15108	2.7.6.1
rxn15109	2.7.1.18
rxn15111	2.7.7.35
rxn15112	6.3.4.7
rxn15113	4.2.1.70
rxn15114	5.3.1.6
rxn15115	5.4.2.2|5.4.2.7
rxn15116	4.1.2.13
rxn15117	1.1.1.115
rxn15118	3.2.2.3
rxn15120	2.7.1.6
rxn15121	2.7.1.6
rxn15122	1.1.1.21
rxn15123	1.1.1.21
rxn15124	1.1.1.48
rxn15125	1.1.1.48
rxn15126	1.1.1.21
rxn15127	1.1.1.21
rxn15128	1.1.1.120
rxn15129	1.1.1.120
rxn15130	1.1.1.120
rxn15131	1.1.1.120
rxn15132	1.1.3.9
rxn15133	1.1.3.9
rxn15134	1.1.3.9
rxn15135	1.1.3.9
rxn15136	3.2.1.108
rxn15138	3.2.1.22
rxn15139	3.2.1.22
rxn15140	3.2.1.22
rxn15141	3.2.1.-|3.2.1.22
rxn15142	3.2.1.22
rxn15143	3.2.1.22
rxn15145	2.7.7.43
rxn15146	2.7.7.43
rxn15147	3.2.2.12
rxn15148	2.7.1.1
rxn15149	2.7.1.1
rxn15150	2.7.1.1
rxn15151	1.13.99.1
rxn15152	3.2.1.22
rxn15153	3.2.1.22
rxn15154	3.5.1.33
rxn15155	2.7.1.59
rxn15156	1.1.1.240
rxn15157	1.1.3.29
rxn15158	2.3.1.3
rxn15159	2.4.1.90
rxn15160	3.2.1.14
rxn15161	5.1.3.8
rxn15162	3.2.2.1|3.2.2.7
rxn15163	3.2.2.11
rxn15164	3.2.2.14
rxn15165	3.2.2.-|3.2.2.1
rxn15166	4.4.1.8
rxn15167	4.2.1.22
rxn15168	1.8.4.1
rxn15169	3.1.1.4
rxn15170	3.1.1.32
rxn15171	4.2.1.3
rxn15172	4.2.1.3
rxn15173	2.7.1.1
rxn15174	2.7.1.1
rxn15175	2.7.1.1
rxn15176	2.7.1.1
rxn15177	3.1.4.49
rxn15178	3.1.4.49
rxn15179	3.2.1.22
rxn15180	2.7.1.1
rxn15181	2.7.1.1
rxn15182	3.2.1.25|3.2.1.78
rxn15183	3.2.1.25
rxn15184	3.2.1.25
rxn15185	1.1.1.121|1.1.1.175
rxn15186	1.1.1.121
rxn15187	1.1.1.179
rxn15188	1.1.1.179
rxn15189	1.1.1.21|1.1.1.307
rxn15190	1.1.1.21|1.1.1.307
rxn15191	5.3.1.5
rxn15192	5.3.1.5
rxn15193	3.2.1.37
rxn15194	3.2.1.37
rxn15195	2.7.1.85
rxn15196	2.7.1.85
rxn15197	1.1.99.18
rxn15198	1.1.99.18
rxn15199	1.1.99.18
rxn15200	1.1.99.18
rxn15202	3.2.1.74
rxn15203	3.2.1.74
rxn15205	5.1.3.11
rxn15206	5.1.3.11
rxn15207	3.2.1.104
rxn15208	3.2.1.104
rxn15209	2.7.1.43
rxn15210	3.2.1.31
rxn15211	3.2.1.139
rxn15212	1.1.1.19
rxn15213	5.3.1.12
rxn15214	3.1.1.19
rxn15215	3.1.1.19
rxn15216	3.5.1.23
rxn15217	3.2.1.45
rxn15218	3.2.1.45
rxn15219	2.7.1.16
rxn15220	2.7.1.45
rxn15222	2.4.1.8
rxn15223	2.3.1.79
rxn15224	2.3.1.79
rxn15225	5.4.99.16
rxn15226	5.4.99.16
rxn15227	5.3.1.3
rxn15228	2.2.1.1
rxn15229	3.2.2.1
rxn15230	3.2.1.108|3.2.1.23
rxn15232	1.1.99.13
rxn15233	3.2.1.10
rxn15234	2.7.1.46
rxn15235	2.7.1.46
rxn15236	1.1.1.46
rxn15237	1.1.1.46
rxn15238	1.1.1.21
rxn15239	1.1.1.21
rxn15240	1.1.1.21
rxn15241	1.1.1.21
rxn15242	3.2.1.88
rxn15243	3.2.1.88
rxn15244	5.3.1.4
rxn15245	5.3.1.4
rxn15246	3.2.1.55
rxn15247	3.2.1.55
rxn15248	3.2.2.1|3.2.2.2
rxn15249	2.7.1.1|2.7.1.2
rxn15250	3.1.3.9
rxn15251	3.2.1.3|3.2.1.58|3.2.1.59
rxn15252	1.14.18.2
rxn15253	1.14.18.2
rxn15254	2.5.1.56
rxn15255	2.5.1.56
rxn15256	3.1.3.29
rxn15257	3.1.3.29
rxn15258	2.3.1.44
rxn15259	2.3.1.44
rxn15260	2.3.1.45
rxn15261	2.3.1.45
rxn15262	2.3.1.45
rxn15263	2.3.1.45
rxn15264	3.1.1.53
rxn15265	3.1.1.53
rxn15266	4.1.3.3
rxn15267	4.1.3.3
rxn15270	5.3.1.8
rxn15271	2.2.1.1
rxn15272	2.7.1.14
rxn15273	3.5.5.1
rxn15274	3.5.5.1
rxn15275	1.1.2.2
rxn15276	1.1.1.56
rxn15277	5.3.1.15
rxn15278	1.1.1.-|1.1.1.42
rxn15279	1.1.1.42
rxn15280	4.2.1.3
rxn15281	4.2.1.3
rxn15282	2.3.1.126
rxn15283	2.3.1.126
rxn15284	2.7.1.1
rxn15285	1.1.3.-
rxn15286	3.10.1.1
rxn15287	2.7.1.1
rxn15288	2.7.1.1
rxn15289	3.2.1.165
rxn15290	2.7.1.44
rxn15291	1.1.1.203
rxn15292	3.2.1.15
rxn15293	5.3.1.12
rxn15294	null
rxn15295	null
rxn15296	4.2.1.12
rxn15297	2.6.1.40
rxn15298	2.7.1.90
rxn15299	3.2.1.2
rxn15300	3.2.1.2
rxn15301	2.4.1.173
rxn15302	2.3.1.43
rxn15303	3.1.1.13
rxn15304	null
rxn15305	null
rxn15306	3.2.2.-|3.2.2.8
rxn15307	3.2.2.1
rxn15310	2.4.1.36
rxn15311	2.4.1.36
rxn15312	3.2.2.10
rxn15313	3.2.2.8
rxn15314	2.7.1.63
rxn15315	3.1.1.3
rxn15317	1.1.1.77
rxn15318	null
rxn15319	3.2.2.1
rxn15320	2.2.1.4
rxn15321	3.1.1.11
rxn15322	1.1.99.18
rxn15323	1.1.99.18
rxn15324	4.2.1.28
rxn15325	4.2.1.28
rxn15326	1.1.1.108
rxn15327	2.3.1.7
rxn15328	2.3.1.7
rxn15329	1.14.11.1
rxn15330	1.14.11.1
rxn15331	4.1.1.42
rxn15332	4.1.1.42
rxn15333	3.5.2.5
rxn15334	3.5.2.5
rxn15335	3.2.1.66
rxn15336	3.2.1.66
rxn15337	5.3.1.14
rxn15338	5.3.1.14
rxn15339	null
rxn15340	null
rxn15341	1.1.1.21
rxn15342	3.2.1.118
rxn15343	3.2.1.118
rxn15345	1.1.1.21|1.1.1.55
rxn15346	1.1.1.21|1.1.1.71
rxn15348	3.2.1.126
rxn15349	3.2.1.126
rxn15350	2.7.1.69
rxn15351	2.7.1.69
rxn15352	2.7.1.69
rxn15353	2.3.1.73
rxn15354	1.1.1.140
rxn15358	2.4.1.178
rxn15359	2.4.1.64
rxn15360	2.4.1.64
rxn15361	3.1.3.46|3.1.3.46-
rxn15362	2.4.1.15
rxn15363	2.7.1.69
rxn15364	5.3.1.9
rxn15365	3.1.1.5
rxn15366	null
rxn15367	null
rxn15368	1.21.4.1
rxn15369	4.4.1.9
rxn15370	4.4.1.9
rxn15371	null
rxn15372	null
rxn15373	1.1.1.303
rxn15374	1.5.99.4
rxn15375	1.5.99.4
rxn15376	3.2.1.4
rxn15377	3.2.1.4
rxn15378	5.5.1.6
rxn15379	3.2.1.22
rxn15380	3.2.1.22
rxn15382	1.1.1.227
rxn15383	4.1.1.5
rxn15386	3.2.1.117
rxn15387	3.2.1.117
rxn15388	3.6.1.11
rxn15389	2.3.1.91
rxn15390	2.3.1.91
rxn15392	1.3.8.1|1.3.99.12|1.3.99.3
rxn15393	2.6.1.8
rxn15394	2.6.1.8
rxn15395	2.5.1.48|4.2.99.9
rxn15396	2.4.2.35
rxn15399	2.3.1.92
rxn15400	2.3.1.92
rxn15401	3.1.2.4
rxn15402	3.2.1.23
rxn15403	4.2.1.88
rxn15404	3.2.1.18
rxn15405	3.2.1.18
rxn15406	3.2.1.52
rxn15407	1.1.99.2
rxn15408	1.1.99.2
rxn15410	3.5.5.1
rxn15411	1.14.15.-
rxn15412	3.2.1.126
rxn15413	3.2.1.126
rxn15414	3.2.1.46
rxn15415	3.2.1.22
rxn15416	3.2.1.22
rxn15417	3.2.1.22
rxn15418	3.2.1.22
rxn15419	3.2.1.125
rxn15420	3.2.1.125
rxn15422	1.14.11.14
rxn15423	1.3.99.4
rxn15424	1.3.99.4
rxn15425	3.2.1.74
rxn15426	3.2.1.74
rxn15427	3.2.1.74
rxn15428	3.2.1.74
rxn15429	1.14.11.11
rxn15430	2.7.1.3
rxn15431	3.2.1.105
rxn15432	3.2.1.105
rxn15433	3.2.2.13
rxn15434	2.5.1.20
rxn15435	2.7.1.1|2.7.1.4
rxn15436	3.4.13.4
rxn15437	3.4.13.4
rxn15438	2.8.3.12
rxn15439	2.8.3.12
rxn15440	3.2.1.126
rxn15441	3.2.1.126
rxn15442	3.2.1.18
rxn15443	3.2.1.18
rxn15444	3.2.1.22
rxn15445	3.2.1.22
rxn15446	3.2.1.147
rxn15447	3.2.1.147
rxn15448	2.7.1.69
rxn15449	2.7.1.69
rxn15450	3.2.1.49
rxn15451	3.2.1.52
rxn15452	2.4.1.10|2.4.1.9
rxn15453	2.4.1.9
rxn15454	6.3.2.17
rxn15455	2.3.1.-
rxn15456	2.3.1.72
rxn15457	2.3.1.72
rxn15458	3.1.4.45
rxn15459	2.7.1.69
rxn15460	2.3.1.152
rxn15461	2.3.1.152
rxn15462	2.3.1.152
rxn15463	2.3.1.152
rxn15464	2.3.1.152
rxn15465	2.3.1.152
rxn15466	1.1.1.86
rxn15467	4.2.1.9
rxn15468	3.2.1.22
rxn15469	3.2.1.22
rxn15470	3.1.1.26
rxn15471	2.3.1.143
rxn15472	2.3.1.143
rxn15473	3.2.1.107
rxn15474	3.2.1.107
rxn15475	3.2.1.56
rxn15476	2.4.1.202
rxn15477	6.2.1.7
rxn15478	3.2.1.52
rxn15479	1.3.99.-
rxn15480	1.3.99.-
rxn15481	2.4.1.165
rxn15482	1.1.1.160
rxn15483	3.2.1.23
rxn15484	3.2.1.23
rxn15485	3.2.1.18
rxn15486	3.2.1.18
rxn15487	3.2.1.18
rxn15488	3.2.1.18
rxn15489	3.5.1.6
rxn15490	3.5.1.6
rxn15491	2.2.1.6
rxn15493	2.7.1.11
rxn15494	3.1.3.11
rxn15495	1.1.1.35
rxn15496	4.2.1.107
rxn15497	null
rxn15498	3.4.-.-
rxn15499	null
rxn15500	2.5.1.-|2.5.1.48
rxn15501	3.2.1.21
rxn15502	3.2.1.21
rxn15503	null
rxn15504	1.-.-.-
rxn15505	3.2.1.21
rxn15506	3.2.1.21
rxn15507	2.6.1.1|2.6.1.23
rxn15508	2.3.1.152
rxn15509	2.3.1.152
rxn15510	1.1.1.31|1.1.1.35
rxn15511	1.1.1.86|5.4.99.3
rxn15512	null
rxn15513	3.2.1.23
rxn15514	3.2.1.23
rxn15515	3.2.1.18
rxn15516	3.2.1.18
rxn15517	3.2.1.18
rxn15518	3.2.1.18
rxn15519	null
rxn15520	3.2.1.74
rxn15521	3.2.1.74
rxn15522	3.2.1.74
rxn15523	3.2.1.74
rxn15524	2.1.1.128
rxn15525	3.2.1.140
rxn15526	1.19.6.1
rxn15527	2.3.1.85
rxn15528	2.3.1.111
rxn15529	2.3.1.111
rxn15530	2.3.1.86
rxn15531	6.3.2.21
rxn15532	2.4.1.25
rxn15533	2.4.1.25
rxn15535	2.7.1.69
rxn15536	3.1.1.3|3.1.1.79
rxn15537	2.4.1.211
rxn15538	2.4.1.212
rxn15539	4.1.1.41|4.1.1.9|4.1.1.M5
rxn15540	1.17.-.-
rxn15541	3.2.1.22
rxn15542	2.5.1.87
rxn15543	3.2.1.1|3.2.1.65
rxn15544	null
rxn15545	1.1.1.261
rxn15546	1.1.1.261
rxn15547	1.1.3.40
rxn15548	1.1.3.40
rxn15549	1.4.99.5
rxn15550	2.4.1.216
rxn15551	2.4.1.216
rxn15552	1.13.11.46
rxn15553	null
rxn15554	null
rxn15555	2.4.1.30|2.4.1.97
rxn15556	2.4.1.49
rxn15557	2.4.1.12
rxn15558	2.4.1.16
rxn15559	2.4.1.29
rxn15560	2.4.1.8
rxn15561	2.4.1.183
rxn15562	2.4.1.21
rxn15563	2.4.1.1
rxn15564	2.4.1.11
rxn15565	2.4.1.4
rxn15566	2.4.1.20
rxn15567	2.4.1.20
rxn15568	2.4.1.139
rxn15569	2.4.1.125|2.4.1.5
rxn15570	2.4.1.22
rxn15571	2.4.1.22
rxn15572	2.4.1.25
rxn15573	2.4.1.43
rxn15574	2.4.1.199
rxn15575	3.2.1.21
rxn15576	3.2.1.58
rxn15577	3.2.1.10
rxn15578	3.2.1.14
rxn15579	3.2.1.14
rxn15580	3.2.1.14
rxn15581	2.4.2.24
rxn15582	3.2.1.108|3.2.1.23
rxn15584	3.2.1.26
rxn15585	3.2.1.74
rxn15586	3.2.1.74
rxn15587	3.2.1.74
rxn15588	3.2.1.108|3.2.1.23
rxn15589	3.5.3.12|3.5.3.13|3.5.3.5|3.5.3.6|3.5.3.9
rxn15590	3.2.1.33
rxn15591	3.2.1.2
rxn15592	3.2.1.54
rxn15593	2.4.1.2
rxn15594	2.4.1.1
rxn15595	2.4.1.18
rxn15596	3.2.1.10|3.2.1.3
rxn15597	3.2.1.4|3.2.1.91
rxn15598	3.2.1.15|3.2.1.67
rxn15599	3.2.1.15
rxn15600	3.2.1.37
rxn15601	3.2.1.37
rxn15603	3.2.1.39
rxn15604	2.7.1.69
rxn15605	3.2.1.165
rxn15606	3.2.1.165
rxn15607	5.5.1.12
rxn15608	1.14.-.-
rxn15609	1.14.-.-
rxn15610	1.14.-.-
rxn15611	1.14.-.-
rxn15612	1.14.13.-
rxn15613	1.14.13.-|1.14.13..-|1.14.13.155
rxn15614	null
rxn15615	null
rxn15616	null
rxn15617	null
rxn15618	null
rxn15619	null
rxn15620	null
rxn15621	null
rxn15622	null
rxn15623	null
rxn15624	null
rxn15625	null
rxn15626	null
rxn15627	null
rxn15628	null
rxn15629	null
rxn15630	2.2.1.1
rxn15631	null
rxn15632	1.1.5.2
rxn15633	1.1.5.2
rxn15634	null
rxn15635	null
rxn15636	null
rxn15637	null
rxn15638	null
rxn15639	null
rxn15640	2.2.1.1
rxn15641	5.5.1.1
rxn15642	5.3.3.4
rxn15643	3.3.2.9
rxn15644	3.3.2.9
rxn15645	3.3.2.9
rxn15646	3.3.2.9
rxn15647	1.3.1.20
rxn15648	1.3.1.20
rxn15649	null
rxn15650	null
rxn15651	3.3.2.9
rxn15652	2.5.1.18
rxn15653	1.14.14.1
rxn15654	1.1.1.120
rxn15655	1.1.1.120
rxn15656	1.1.1.140
rxn15657	1.1.1.250
rxn15658	1.1.1.255
rxn15659	1.1.1.255
rxn15660	1.1.1.283
rxn15661	1.1.1.287
rxn15662	1.1.1.119
rxn15663	1.97.1.11
rxn15664	2.4.1.230
rxn15665	2.4.1.230
rxn15666	3.1.1.5
rxn15667	3.1.1.23|3.1.1.79
rxn15668	5.5.1.4
rxn15669	5.5.1.4
rxn15670	1.14.11.9
rxn15671	2.4.1.185
rxn15672	5.5.1.6
rxn15673	1.14.13.85
rxn15674	1.6.5.10|1.6.5.2
rxn15675	1.14.11.22
rxn15676	1.14.13.88
rxn15677	3.2.1.67
rxn15678	null
rxn15679	1.14.21.6
rxn15680	null
rxn15681	1.14.99.-
rxn15682	1.3.5.6
rxn15683	1.3.99.30
rxn15684	1.3.99.27
rxn15685	1.3.99.27
rxn15686	1.3.99.27
rxn15687	null
rxn15688	null
rxn15689	1.14.13.129
rxn15690	null
rxn15691	null
rxn15692	1.14.13.129
rxn15693	3.1.3.62|3.1.3.8
rxn15694	1.8.1.4
rxn15695	4.4.1.24
rxn15696	4.4.1.24
rxn15697	1.1.1.-
rxn15698	null
rxn15699	2.7.7.63
rxn15700	1.14.13.-|1.14.13.112
rxn15701	1.14.13.-|1.14.13.112
rxn15702	null
rxn15703	null
rxn15704	null
rxn15705	1.14.99.45
rxn15706	1.14.13.129
rxn15707	3.2.2.25
rxn15708	1.5.99.4
rxn15709	1.5.99.4
rxn15710	1.7.3.3
rxn15711	null
rxn15712	null
rxn15713	null
rxn15714	null
rxn15715	null
rxn15716	null
rxn15717	null
rxn15718	null
rxn15719	null
rxn15720	null
rxn15721	3.5.-.-
rxn15722	3.5.-.-
rxn15723	3.5.-.-
rxn15724	3.5.-.-
rxn15725	3.2.1.31
rxn15726	1.1.1.95|1.1.99.2
rxn15727	3.2.1.31
rxn15728	2.7.1.69
rxn15729	2.7.1.61
rxn15730	2.7.1.61
rxn15731	2.7.1.61
rxn15732	2.7.1.61
rxn15733	2.7.1.61
rxn15734	null
rxn15735	null
rxn15736	2.3.1.-
rxn15737	null
rxn15738	null
rxn15739	null
rxn15740	2.7.1.62
rxn15741	2.7.1.62
rxn15742	1.1.1.121
rxn15743	1.1.1.121
rxn15744	2.1.1.106
rxn15745	4.2.1.126
rxn15746	2.7.1.69
rxn15747	null
rxn15748	2.2.1.-|2.2.1.10|4.1.2.-
rxn15749	1.4.1.-|1.4.1.24
rxn15750	4.1.2.-|4.1.2.51
rxn15751	2.2.1.2
rxn15752	null
rxn15753	4.1.99.-
rxn15754	1.21.-.-
rxn15755	1.14.-.-
rxn15756	null
rxn15757	null
rxn15758	null
rxn15759	3.1.1.53
rxn15760	3.1.1.53
rxn15761	3.1.1.53
rxn15762	3.1.1.53
rxn15763	1.7.3.-
rxn15764	null
rxn15765	2.5.1.-
rxn15766	3.2.1.25
rxn15767	3.2.1.25
rxn15770	2.4.1.17|3.2.1.-
rxn15771	4.2.3.-
rxn15772	4.2.3.-
rxn15773	5.4.2.2|5.4.2.5
rxn15774	null
rxn15775	1.1.1.124
rxn15776	1.13.11.18
rxn15777	1.14.13.15
rxn15778	1.14.13.15
rxn15779	4.2.1.-
rxn15780	null
rxn15781	null
rxn15782	1.14.13.-
rxn15783	2.1.1.201
rxn15784	1.14.13.-
rxn15785	2.1.1.114|2.1.1.64
rxn15786	2.1.1.-
rxn15787	null
rxn15788	null
rxn15789	2.1.1.-
rxn15790	2.1.1.-|2.1.1.291
rxn15791	2.1.1.115
rxn15792	null
rxn15793	null
rxn15794	null
rxn15795	null
rxn15796	null
rxn15797	null
rxn15798	null
rxn15799	null
rxn15800	null
rxn15801	null
rxn15802	2.3.1.-
rxn15803	2.3.1.-
rxn15804	null
rxn15805	null
rxn15806	2.3.1.-
rxn15807	2.3.1.-
rxn15808	null
rxn15809	null
rxn15810	null
rxn15811	null
rxn15812	null
rxn15813	null
rxn15814	null
rxn15815	null
rxn15816	null
rxn15817	null
rxn15818	null
rxn15819	null
rxn15820	null
rxn15821	1.14.13.106
rxn15822	1.14.13.106
rxn15823	1.14.13.106
rxn15824	1.14.13.106
rxn15825	2.7.1.69
rxn15826	null
rxn15827	1.14.19.7
rxn15828	null
rxn15829	null
rxn15830	null
rxn15831	null
rxn15832	null
rxn15833	1.1.1.274
rxn15834	1.1.1.215
rxn15835	1.1.1.-|1.1.1.215
rxn15836	null
rxn15837	null
rxn15838	null
rxn15839	null
rxn15840	null
rxn15841	null
rxn15842	null
rxn15843	null
rxn15844	2.6.1.-|2.6.1.100
rxn15845	2.6.1.-|2.6.1.101
rxn15846	1.1.1.-|1.1.1.329
rxn15847	1.1.-.-|1.1.99.-|1.1.99.38
rxn15848	2.4.1.-|2.4.1.283
rxn15849	3.5.1.-|3.5.1.112
rxn15850	1.1.3.-|1.1.3.43
rxn15851	2.6.1.-
rxn15852	2.4.2.-|2.4.2.49
rxn15853	3.1.3.-|3.1.3.88
rxn15854	2.4.1.-|2.4.1.285
rxn15855	3.5.1.-|3.5.1.113
rxn15856	1.1.3.-|1.1.3.44
rxn15857	2.6.1.-
rxn15858	5.1.3.-
rxn15859	6.2.1.-|6.2.1.39
rxn15860	6.2.1.-
rxn15861	4.1.1.-|4.1.1.95
rxn15862	1.14.14.-|1.14.14.13
rxn15863	2.3.2.-|2.3.2.19
rxn15864	2.3.2.-|4.3.2.-|4.3.2.6
rxn15865	5.1.3.-
rxn15866	1.1.1.297
rxn15867	1.1.1.297
rxn15868	null
rxn15869	null
rxn15870	null
rxn15871	null
rxn15872	2.6.1.-|2.6.1.110
rxn15873	2.1.1.-|2.1.1.324
rxn15874	1.1.1.-
rxn15875	2.3.1.183
rxn15876	2.4.1.245
rxn15877	2.4.1.245
rxn15878	2.4.1.246
rxn15879	null
rxn15880	2.7.1.162
rxn15881	2.7.1.157
rxn15882	2.7.1.162
rxn15883	2.1.1.241
rxn15884	3.1.1.82
rxn15885	3.1.1.82
rxn15886	3.1.1.83
rxn15887	2.3.1.-
rxn15888	1.14.13.-
rxn15889	2.1.1.-
rxn15890	1.14.13.-
rxn15891	2.1.1.-
rxn15892	null
rxn15893	null
rxn15894	1.14.13.-
rxn15895	null
rxn15896	null
rxn15897	1.14.13.115
rxn15898	5.4.99.30
rxn15899	5.1.3.-
rxn15900	1.3.1.80
rxn15901	4.99.1.10
rxn15902	2.3.1.-
rxn15903	2.3.1.-
rxn15904	2.3.1.-
rxn15905	2.3.1.-
rxn15906	3.1.1.-
rxn15907	3.2.1.-
rxn15908	3.2.1.-
rxn15909	3.2.1.-
rxn15910	2.5.1.93
rxn15911	null
rxn15912	1.14.13.116
rxn15913	null
rxn15914	null
rxn15915	null
rxn15916	null
rxn15917	2.7.7.46
rxn15918	null
rxn15919	null
rxn15920	null
rxn15921	null
rxn15922	null
rxn15923	null
rxn15924	4.2.1.-
rxn15925	1.-.-.-
rxn15926	null
rxn15927	null
rxn15928	null
rxn15929	4.2.1.-|4.2.1.165
rxn15930	null
rxn15931	null
rxn15932	null
rxn15933	2.1.1.-
rxn15934	2.5.1.-
rxn15935	2.5.1.-
rxn15936	null
rxn15937	2.5.1.-|2.5.1.62
rxn15938	3.1.1.14
rxn15939	1.1.1.294
rxn15940	1.1.1.294
rxn15941	1.17.7.2
rxn15942	null
rxn15943	null
rxn15944	1.5.3.13|1.5.3.17
rxn15945	1.5.3.15
rxn15946	1.5.3.17
rxn15947	1.5.1.-|1.5.1.43
rxn15948	1.5.1.-|1.5.1.43
rxn15949	4.1.1.-|4.1.1.96
rxn15950	4.1.1.-|4.1.1.96
rxn15951	1.13.11.79|1.14.99.40
rxn15952	2.7.1.146
rxn15953	2.7.1.147
rxn15954	2.7.1.147
rxn15955	null
rxn15956	2.6.1.-
rxn15957	null
rxn15958	null
rxn15959	1.8.98.1
rxn15960	null
rxn15961	1.12.2.-|1.12.98.3
rxn15962	1.2.7.4|1.2.99.2|2.1.1.-|2.3.1.-|2.3.1.169
rxn15963	2.1.1.-|2.1.1.90
rxn15964	2.1.2.-|2.1.2.1
rxn15965	null
rxn15966	null
rxn15967	1.14.-.-
rxn15968	1.1.-.-
rxn15969	1.14.-.-
rxn15970	3.1.1.-
rxn15971	2.3.1.188
rxn15972	3.5.1.16
rxn15973	1.14.13.-
rxn15974	1.14.13.-
rxn15975	null
rxn15976	4.2.3.44
rxn15977	1.14.13.-
rxn15978	1.14.13.-
rxn15979	null
rxn15980	4.2.3.33
rxn15981	4.2.3.34
rxn15982	4.2.3.35
rxn15983	null
rxn15984	4.2.3.28
rxn15985	4.2.3.30
rxn15986	1.14.13.110
rxn15987	4.2.3.43
rxn15988	2.1.1.-
rxn15989	1.1.2.7
rxn15990	1.1.2.7
rxn15991	1.1.1.306
rxn15992	1.14.12.-
rxn15993	1.14.12.-
rxn15994	1.3.1.-
rxn15995	1.3.1.-
rxn15996	1.13.11.1
rxn15997	5.5.1.7
rxn15998	3.1.1.45
rxn15999	1.3.1.32
rxn16000	1.3.1.32
rxn16001	null
rxn16002	4.2.3.39
rxn16003	1.14.13.-
rxn16004	null
rxn16005	null
rxn16006	null
rxn16007	null
rxn16008	1.14.-.-
rxn16009	1.14.-.-
rxn16010	1.14.13.-
rxn16011	1.1.-.-
rxn16012	1.1.-.-
rxn16013	1.14.12.11
rxn16014	1.14.12.11
rxn16015	null
rxn16016	1.97.1.-
rxn16017	1.97.1.-
rxn16018	1.13.12.-
rxn16019	3.8.1.-
rxn16020	null
rxn16021	1.14.12.12
rxn16022	1.14.12.-
rxn16023	1.14.-.-
rxn16024	1.3.1.29
rxn16025	1.13.11.-
rxn16026	4.1.1.-
rxn16027	1.14.12.-
rxn16028	1.3.-.-
rxn16029	1.14.-.-
rxn16030	3.3.2.-
rxn16031	1.14.-.-
rxn16032	null
rxn16033	1.14.-.-
rxn16034	null
rxn16035	null
rxn16036	1.14.-.-
rxn16037	null
rxn16038	null
rxn16039	2.1.1.-
rxn16040	1.14.-.-
rxn16041	null
rxn16042	2.1.1.-
rxn16043	2.8.2.-
rxn16044	null
rxn16045	1.3.1.29
rxn16046	1.13.11.-
rxn16047	4.1.3.-
rxn16048	4.2.1.-|4.2.1.141
rxn16049	4.2.1.-
rxn16050	null
rxn16051	2.1.1.-|2.1.1.M31
rxn16052	1.14.-.-
rxn16053	2.1.1.-
rxn16054	null
rxn16055	1.14.13.38
rxn16056	null
rxn16057	6.3.5.-|6.3.5.M2
rxn16058	null
rxn16059	null
rxn16060	null
rxn16061	null
rxn16062	2.1.1.-
rxn16063	1.14.12.-
rxn16064	null
rxn16065	null
rxn16066	1.14.12.-
rxn16067	1.3.-.-
rxn16068	1.13.11.-
rxn16069	4.1.1.-
rxn16070	4.1.1.-
rxn16071	1.14.12.-
rxn16072	1.14.-.-
rxn16073	3.3.2.-
rxn16074	1.3.-.-
rxn16075	1.3.1.-
rxn16076	1.13.11.-
rxn16077	5.5.1.7
rxn16078	1.3.-.-
rxn16079	5.5.1.7
rxn16080	1.6.-.-
rxn16081	1.6.5.-
rxn16082	3.1.1.45
rxn16083	5.5.1.7
rxn16084	3.1.1.45
rxn16085	1.3.1.32
rxn16086	1.3.1.32
rxn16087	5.3.3.-|5.3.3.4|5.5.1.-
rxn16088	3.1.1.-|3.1.1.24
rxn16089	1.14.12.-
rxn16090	1.3.1.-
rxn16091	5.5.1.1
rxn16092	1.7.1.-
rxn16093	1.7.1.-
rxn16094	1.7.1.-
rxn16095	1.14.12.-|1.14.12.24
rxn16096	1.13.12.-
rxn16097	1.7.1.-
rxn16098	1.1.1.-
rxn16099	1.13.11.-
rxn16100	3.7.1.-
rxn16101	null
rxn16102	1.7.1.-
rxn16103	1.7.1.-
rxn16104	1.7.1.-
rxn16105	1.7.1.-
rxn16106	2.5.1.86
rxn16107	2.5.1.82
rxn16108	2.5.1.30
rxn16110	2.5.1.84
rxn16111	2.5.1.85
rxn16112	null
rxn16113	null
rxn16114	2.6.1.58
rxn16115	2.3.1.64
rxn16116	2.3.1.-
rxn16117	2.3.1.-
rxn16118	2.3.1.-
rxn16119	null
rxn16120	null
rxn16121	null
rxn16122	1.1.1.-
rxn16123	1.1.1.-
rxn16124	1.1.1.-
rxn16125	4.2.1.-
rxn16126	4.2.1.-
rxn16127	4.2.1.-
rxn16128	4.2.1.-
rxn16129	4.2.1.-
rxn16130	2.1.1.-
rxn16131	2.1.1.-
rxn16132	1.13.11.-
rxn16133	null
rxn16134	null
rxn16135	null
rxn16136	null
rxn16137	null
rxn16138	null
rxn16139	6.2.1.-|6.2.1.40
rxn16140	1.2.1.76
rxn16141	1.1.1.-|1.1.1.co|1.2.1.16
rxn16142	4.2.1.153
rxn16143	2.8.3.-|5.4.1.3
rxn16144	5.4.4.3
rxn16145	null
rxn16146	6.2.1.36
rxn16147	null
rxn16148	1.7.1.-
rxn16149	1.1.1.-|1.1.1.298
rxn16150	1.3.1.85
rxn16151	5.4.99.63
rxn16152	null
rxn16153	1.2.7.4|1.2.99.2
rxn16154	4.-.-.-
