Row	p_EC	sensitivity	precision	relation	genus	species
Leaf446	0.582695059338439	0.368845843422115	0.289423685877137	0.8766	0	0
Leaf453	0.365541621075667	0.267150928167877	0.231955150665732	0.97	0	0
Leaf454	0.466879892264961	0.308313155770783	0.306335204490778	0.9554	0	0
Leaf456	0.253345677973235	0.178369652945924	0.337920489296636	1	1	0
Leaf459	0.445164548438684	0.285714285714286	0.267776096822995	0.8899	0	0
Leaf460	0.246107230031142	0.200161420500404	0.218502202643172	0.9518	0	0
Leaf465	0.260584125915327	0.185633575464084	0.221793635486982	0.9908	1	0
Leaf466	0.20991499032068	0.162227602905569	0.308282208588957	0.9908	1	0
Leaf469	0.311253261509974	0.209846650524617	0.289532293986637	0.9908	1	0
Leaf48	0.300395589596835	0.229217110573043	0.312431243124312	0.9131	0	0
Leaf49	0.289537917683697	0.200968523002421	0.250755287009063	0.9252	0	0
Leaf5	0.264203349886373	0.196125907990315	0.234782608695652	0.9298	0	0
Leaf50	0.235249558118003	0.210653753026634	0.227351916376307	0.8784	0	0
Leaf51	0.437926100496591	0.301049233252623	0.258131487889273	0.8784	0	0
Leaf53	0.256964901944281	0.203389830508475	0.249258160237389	0.8803	0	0
Leaf58	0.680414106556687	0.405165456012914	0.295641931684335	0.9131	0	0
Leaf61	0.361922397104621	0.267958030669895	0.299638989169675	0.8855	0	0
Leaf62	0.318491709452066	0.207425343018563	0.249272550921435	0.9262	0	0
Leaf64	0.311253261509974	0.213075060532688	0.226221079691517	0.9385	0	0
Leaf67	0.499452908004377	0.30589184826473	0.25958904109589	0.9262	0	0
Leaf68	0.434306876525545	0.27683615819209	0.264660493827161	0.97	0	0
Leaf69	0.347445501220436	0.24455205811138	0.247145187601958	0.8724	0	0
Leaf7	0.640602642875179	0.396287328490718	0.264404954227248	0.8832	0	0
Leaf70	0.271441797828466	0.199354317998386	0.276286353467562	0.8986	0	0
Leaf72	0.521168251830654	0.33091202582728	0.262652146060218	0.9078	0	0
Leaf75	0.202676542378588	0.171912832929782	0.243428571428571	0.9252	0	0
Leaf76	0.242488006060096	0.188054882970137	0.272514619883041	0.8722	0	0
Leaf78	0.332968605336251	0.23728813559322	0.255430060816681	0.8739	0	0
Leaf8	0.535645147714839	0.332526230831316	0.270518713066316	0.8781	0	0
Leaf82	0.267822573857419	0.19774011299435	0.260361317747078	0.8183	0	0
Leaf83	0.408972308728221	0.261501210653753	0.250968241673122	0.9091	0	0
Leaf84	0.217153438262772	0.175948345439871	0.26980198019802	0.8722	0	0
Leaf85	0.307634037538928	0.205811138014528	0.299647473560517	0.9921	1	0
Leaf86	0.434306876525545	0.284907183212268	0.325046040515654	0.9921	1	0
Leaf87	0.148388182812895	0.129136400322841	0.308880308880309	0.9908	1	0
Leaf88	0.383637740930898	0.258272800645682	0.252565114443567	0.9908	1	0
Leaf89	0.430687652554499	0.292171105730428	0.257834757834758	0.9908	1	0
Leaf9	0.372780069017759	0.236481033091203	0.26782449725777	0.9298	0	0
Leaf90	0.347445501220436	0.230024213075061	0.250219490781387	1	0	1
Leaf91	0.217153438262772	0.182405165456013	0.332842415316642	0.9921	1	0
Leaf92	0.369160845046713	0.263115415657789	0.304672897196262	1	0	1
Leaf93	0.289537917683697	0.217110573042776	0.286170212765957	0.9921	1	0
Leaf94	0.28591869371265	0.217917675544794	0.354796320630749	0.9908	1	0
Leaf99	0.799848497601212	0.44955609362389	0.293931398416887	0.9908	1	0
Root100	0.278680245770558	0.199354317998386	0.3083645443196	0.9518	0	0
Root101	0.332968605336251	0.234059725585149	0.285433070866142	0.8781	0	0
Root102	0.271441797828466	0.181598062953995	0.254237288135593	0.9558	0	0
Root105	0.271441797828466	0.223567393058918	0.189856065798492	0.9519	0	0
Root107	0.228011110175911	0.19047619047619	0.280618311533888	0.8795	0	0
