Row	p_EC	sensitivity	precision	relation	genus	species
Leaf210	0.568046436568917	0.690193164933135	0.282370820668693	0.8945	0	0
Leaf216	0.57422085435771	0.702823179791976	0.258611262985238	0.8561	0	0
Leaf22	0.560328414332926	0.695393759286776	0.26857962697274	0.9022	0	0
Leaf220	0.580395272146502	0.704309063893016	0.246618106139438	0.8903	0	0
Leaf222	0.612810965537663	0.726597325408618	0.264252904620373	0.8898	0	0
Leaf225	0.643683054481626	0.757057949479941	0.229194781826361	0.8996	0	0
Leaf226	0.572677249910511	0.713224368499257	0.257441673370877	0.9012	0	0
Leaf23	0.547979578755341	0.686478454680535	0.26589928057554	0.9058	0	0
Leaf230	0.569590041016115	0.715453194650817	0.261258817145958	0.9005	0	0
Leaf231	0.580395272146502	0.714710252600297	0.270833333333333	0.9016	0	0
Leaf233	0.656031890059211	0.764487369985141	0.223355762969394	0.8973	0	0
Leaf234	0.572677249910511	0.686478454680535	0.269702276707531	0.885	0	0
Leaf24	0.554153996544134	0.690936106983655	0.269956458635704	0.9058	0	0
Leaf242	0.578851667699304	0.720653789004458	0.261596548004315	0.9005	0	0
Leaf244	0.5819388765937	0.702080237741456	0.275269443635304	0.8945	0	0
Leaf245	0.5819388765937	0.702823179791976	0.268979243673585	0.8928	0	0
Leaf247	0.646770263376022	0.760029717682021	0.233989021043001	0.8996	0	0
Leaf25	0.544892369860945	0.673848439821694	0.2637394591451	0.9058	0	0
Leaf254	0.534087138730558	0.668647845468053	0.282929896259038	0.8945	0	0
Leaf257	0.578851667699304	0.717682020802377	0.270739910313901	0.9016	0	0
Leaf258	0.645226658928824	0.757800891530461	0.228750840995739	0.8996	0	0
Leaf26	0.558784809885728	0.687221396731055	0.230615806532037	0.9133	0	0
Leaf261	0.534087138730558	0.668647845468053	0.272562083585706	0.89	0	0
Leaf262	0.620528987773654	0.763744427934621	0.256359102244389	0.9396	0	0
Leaf263	0.544892369860945	0.674591381872214	0.292149292149292	0.8945	0	0
Leaf264	0.586569689935295	0.700594353640416	0.265708650324035	0.9018	0	0
Leaf265	0.64059584558723	0.765973254086181	0.216460214150745	0.8886	0	0
Leaf267	0.614354569984861	0.740713224368499	0.223242274966413	0.8903	0	0
Leaf272	0.5819388765937	0.702823179791976	0.265506595565535	0.8928	0	0
Leaf274	0.612810965537663	0.736255572065379	0.216896476253009	0.8886	0	0
Leaf278	0.662206307848004	0.775631500742942	0.229905307201057	0.8973	0	0
Leaf28	0.57422085435771	0.709509658246657	0.250590396221464	0.9005	0	0
Leaf280	0.520194698705775	0.656760772659733	0.279040404040404	0.9314	0	0
Leaf283	0.589656898829691	0.709509658246657	0.27418891759977	0.8945	0	0
Leaf285	0.597374921065682	0.731797919762258	0.261689691817216	0.8973	0	0
Leaf288	0.625159801115248	0.742199108469539	0.256944444444444	0.89	0	0
Leaf289	0.586569689935295	0.706537890044577	0.270247229326513	0.8928	0	0
Leaf29	0.558784809885728	0.691679049034175	0.26822241428983	0.9091	0	0
Leaf291	0.578851667699304	0.700594353640416	0.261799000555247	0.8928	0	0
Leaf294	0.572677249910511	0.702823179791976	0.270285714285714	0.8945	0	0
Leaf296	0.577308063252106	0.703566121842496	0.279681039574719	0.8987	0	0
Leaf299	0.566502832121719	0.693907875185735	0.283890577507599	0.8988	0	0
Leaf3	0.57422085435771	0.693907875185735	0.276086313922554	0.8939	0	0
Leaf30	0.568046436568917	0.708766716196137	0.256589564281872	0.9012	0	0
Leaf304	0.521738303152973	0.654531946508172	0.277567737870195	0.8945	0	0
Leaf306	0.612810965537663	0.74962852897474	0.25479797979798	0.9378	0	0
Leaf307	0.59891852551288	0.734026745913819	0.261306532663317	0.8973	0	0
Leaf311	0.618985383326456	0.7555720653789	0.257598784194529	0.9396	0	0
Leaf314	0.602005734407276	0.712481426448737	0.271517553793884	0.889	0	0
Leaf32	0.558784809885728	0.691679049034175	0.26822241428983	0.9091	0	0
Leaf320	0.580395272146502	0.692421991084695	0.288723667905824	0.89	0	0
Leaf321	0.615898174432059	0.75260029717682	0.255808080808081	0.9378	0	0
Leaf324	0.591200503276889	0.725854383358098	0.261789924973205	0.9295	0	0
Leaf325	0.580395272146502	0.695393759286776	0.265230943610088	0.9018	0	0
Leaf326	0.59891852551288	0.727340267459138	0.298112058465286	0.9064	0	0
Leaf33	0.517107489811378	0.666419019316493	0.268402154398564	0.9091	0	0
Leaf334	0.591200503276889	0.713967310549777	0.262424904423812	0.8814	0	0
Leaf335	0.572677249910511	0.694650817236256	0.278605482717521	0.8945	0	0
Leaf336	0.586569689935295	0.703566121842496	0.260809694299091	0.8984	0	0
Leaf337	0.642139450034428	0.74739970282318	0.248579194465036	0.885	0	0
Leaf339	0.549523183202539	0.684992570579495	0.2530881141916	0.8973	0	0
Leaf34	0.569590041016115	0.710252600297177	0.258658008658009	0.9012	0	0
Leaf341	0.605092943301672	0.74888558692422	0.270241286863271	0.9378	0	0
Leaf343	0.549523183202539	0.686478454680535	0.26377390807879	0.9012	0	0
Leaf344	0.605092943301672	0.734769687964339	0.257552083333333	0.93	0	0
Leaf347	0.544892369860945	0.663447251114413	0.26752546434991	0.89	0	0
Leaf351	0.521738303152973	0.638930163447251	0.276438444230151	0.89	0	0
Leaf354	0.602005734407276	0.728826151560178	0.228298813125436	0.8973	0	0
Leaf357	0.534087138730558	0.665676077265973	0.245210727969349	0.8993	0	0
Leaf359	0.447645289687462	0.579494799405646	0.284463894967177	0.8307	0	0
Leaf361	0.622072592220852	0.74962852897474	0.23652133145804	0.9198	0	0
Leaf363	0.534087138730558	0.671619613670134	0.273276904474002	0.9314	0	0
Leaf369	0.618985383326456	0.741456166419019	0.24112104373037	0.8907	0	0
Leaf371	0.617441778879258	0.761515601783061	0.257343710770776	0.9378	0	0
Leaf38	0.571133645463313	0.712481426448737	0.262595837897043	0.9012	0	0
Leaf380	0.632877823351239	0.757057949479941	0.244951923076923	0.8936	0	0
Leaf383	0.606636547748871	0.75334323922734	0.2704	0.9378	0	0
Leaf384	0.605092943301672	0.7518573551263	0.267937516547525	0.9378	0	0
Leaf386	0.646770263376022	0.780832095096582	0.237944306090106	0.9396	0	0
Leaf391	0.64831386782322	0.780832095096582	0.23767526006332	0.9396	0	0
Leaf394	0.486235400867415	0.610698365527489	0.28531759805623	0.8331	0	0
Leaf395	0.592744107724087	0.712481426448737	0.26302797586396	0.8814	0	0
Leaf396	0.64059584558723	0.774888558692422	0.218704130845041	0.9224	0	0
Leaf399	0.597374921065682	0.722139673105498	0.266301369863014	0.9304	0	0
Leaf400	0.583482481040898	0.698365527488856	0.229436172809373	0.8903	0	0
Leaf404	0.484691796420217	0.613670133729569	0.28992628992629	0.8331	0	0
Leaf405	0.512476676469784	0.640416047548291	0.273477157360406	0.8331	0	0
Leaf406	0.677642352319985	0.786032689450223	0.295036252091467	1	1	0
Leaf407	0.543348765413747	0.671619613670134	0.266117162201943	0.9058	0	0
