Row	p_EC	sensitivity	precision	relation	genus	species
Leaf267	0.526369116494567	0.61887072808321	0.464325529542921	0.8903	0	0
Leaf272	0.467712147501038	0.560921248142645	0.541995692749462	0.8928	0	0
Leaf274	0.535630743177756	0.63001485884101	0.471372984991662	0.8886	0	0
Leaf278	0.53254353428336	0.61887072808321	0.502412545235223	0.8973	0	0
Leaf28	0.495497027550604	0.595839524517088	0.48962148962149	0.9005	0	0
Leaf280	0.47388656528983	0.574294205052006	0.512259774685222	0.9314	0	0
Leaf283	0.504758654233793	0.592124814264487	0.556953179594689	0.8945	0	0
Leaf285	0.483148191973019	0.587667161961367	0.495303694427051	0.8973	0	0
Leaf288	0.526369116494567	0.615156017830609	0.524382520582647	0.89	0	0
Leaf289	0.47388656528983	0.566121842496285	0.525879917184265	0.8928	0	0
Leaf29	0.483148191973019	0.586181277860327	0.490366687383468	0.9091	0	0
Leaf291	0.470799356395434	0.561664190193165	0.544668587896254	0.8928	0	0
Leaf294	0.520194698705775	0.606240713224368	0.521405750798722	0.8945	0	0
Leaf296	0.514020280916982	0.596582466567608	0.507906388361796	0.8987	0	0
Leaf299	0.517107489811378	0.592124814264487	0.563649222065064	0.8988	0	0
Leaf3	0.49086621420901	0.578008915304606	0.542160278745645	0.8939	0	0
Leaf30	0.492409818656208	0.589895988112927	0.495630461922597	0.9012	0	0
Leaf304	0.469255751948236	0.552005943536404	0.5467255334805	0.8945	0	0
Leaf306	0.521738303152973	0.611441307578009	0.478766724840023	0.9378	0	0
Leaf307	0.481604587525821	0.575037147102526	0.556834532374101	0.8973	0	0
Leaf311	0.498584236445	0.579494799405646	0.500320718409237	0.9396	0	0
Leaf314	0.512476676469784	0.604011887072808	0.520486555697823	0.889	0	0
Leaf32	0.483148191973019	0.586181277860327	0.490366687383468	0.9091	0	0
Leaf320	0.509389467575388	0.601783060921248	0.543989254533244	0.89	0	0
Leaf321	0.535630743177756	0.62481426448737	0.487536231884058	0.9378	0	0
Leaf324	0.503215049786595	0.594353640416048	0.503778337531486	0.9295	0	0
Leaf325	0.500127840892199	0.590638930163447	0.521996060407091	0.9018	0	0
Leaf326	0.493953423103406	0.580237741456166	0.536401098901099	0.9064	0	0
Leaf33	0.47388656528983	0.557949479940565	0.533759772565743	0.9091	0	0
Leaf334	0.501671445339397	0.579494799405646	0.536820371644873	0.8814	0	0
