Row	p_EC	sensitivity	precision	relation	genus	species
Leaf145	0.549523183202539	0.633729569093611	0.5217125382263	0.8889	0	0
Leaf148	0.544892369860945	0.632243684992571	0.523692307692308	0.9147	0	0
Leaf15	0.594287712171285	0.673105497771174	0.497802197802198	0.9295	0	0
Leaf151	0.53254353428336	0.62481426448737	0.533629441624365	0.89	0	0
Leaf154	0.486235400867415	0.576523031203566	0.535541752933057	0.89	0	0
Leaf155	0.555697600991332	0.635958395245171	0.498543972044263	0.9396	0	0
Leaf159	0.517107489811378	0.606983655274889	0.519389701207883	0.89	0	0
Leaf16	0.518651094258576	0.606240713224368	0.535081967213115	0.9091	0	0
Leaf160	0.560328414332926	0.650817236255572	0.506065857885615	0.8886	0	0
Leaf161	0.512476676469784	0.601040118870728	0.523624595469256	0.89	0	0
Leaf164	0.461537729712245	0.557206537890045	0.528169014084507	0.8985	0	0
Leaf168	0.464624938606641	0.542347696879643	0.522922636103152	0.9314	0	0
Leaf17	0.478517378631425	0.563150074294205	0.523480662983425	0.8973	0	0
Leaf171	0.506302258680991	0.596582466567608	0.521767381416504	0.889	0	0
Leaf172	0.464624938606641	0.560921248142645	0.525034770514604	0.8945	0	0
Leaf176	0.503215049786595	0.572808320950966	0.551896921975662	0.8578	0	0
Leaf177	0.608180152196069	0.685735512630015	0.492266666666667	0.9033	0	0
Leaf179	0.51556388536418	0.604754829123328	0.529947916666667	0.89	0	0
Leaf180	0.409055178507508	0.492570579494799	0.532102728731942	0.8293	0	0
Leaf182	0.597374921065682	0.667904903417533	0.534165181224005	0.9662	0	0
Leaf183	0.495497027550604	0.583952451708767	0.525752508361204	0.89	0	0
Leaf185	0.51556388536418	0.612184249628529	0.523506988564168	0.8945	0	0
Leaf186	0.475430169737028	0.566121842496285	0.533987386124737	0.8945	0	0
Leaf187	0.527912720941765	0.592867756315007	0.52088772845953	0.9625	0	0
Leaf189	0.51556388536418	0.593610698365527	0.523934426229508	0.837	0	0
Leaf191	0.55724120543853	0.644130757800892	0.512108682811577	0.8886	0	0
Leaf194	0.49086621420901	0.565378900445765	0.556286549707602	0.8578	0	0
Leaf196	0.524825512047369	0.591381872213967	0.521967213114754	0.9625	0	0
Leaf198	0.517107489811378	0.607726597325409	0.528082633957392	0.9005	0	0
Leaf2	0.492409818656208	0.589153046062407	0.539089055064582	0.9151	0	0
Leaf20	0.509389467575388	0.598811292719168	0.529218647406435	0.9005	0	0
Leaf201	0.430665640768282	0.519316493313522	0.530349013657056	0.8274	0	0
Leaf202	0.558784809885728	0.641158989598811	0.509746012994684	0.9396	0	0
Leaf203	0.517107489811378	0.603268945022288	0.532459016393443	0.89	0	0
Leaf208	0.51556388536418	0.604011887072808	0.53381483913329	0.9005	0	0
Leaf210	0.504758654233793	0.591381872213967	0.529960053262317	0.8945	0	0
