Row	p_EC	sensitivity	precision	relation	genus	species
Leaf404	1.25948994192408	0.690789473684211	0.205278592375367	0.8168	0	0
Leaf405	1.34635131722919	0.724506578947368	0.195473707566008	0.8168	0	0
Leaf406	1.43683191650534	0.764802631578947	0.175042348955392	0.9252	0	0
Leaf407	1.45854726033162	0.759046052631579	0.184821786143372	0.9298	0	0
Leaf41	1.46216648430267	0.764802631578947	0.20060396893874	0.8398	0	0
Leaf412	1.44407036444744	0.761513157894737	0.178626543209877	0.9213	0	0
Leaf414	1.3861627809107	0.736019736842105	0.213756866491521	0.8899	0	0
Leaf415	1.40063967679488	0.745065789473684	0.177996070726916	0.8781	0	0
Leaf416	1.41149734870802	0.748355263157895	0.210941121928605	0.8899	0	0
Leaf42	1.44045114047639	0.748355263157895	0.190855704697987	0.9298	0	0
Leaf420	1.45854726033162	0.759868421052632	0.191423244251088	0.9426	0	0
Leaf427	1.58883932328929	0.824835526315789	0.189674735249622	0.9518	0	0
Leaf434	1.62865078697079	0.834703947368421	0.171192443919717	0.9131	0	0
Leaf436	1.37530510899756	0.724506578947368	0.190940615517989	0.8736	0	0
Leaf44	1.37168588502651	0.720394736842105	0.193079127176548	0.8781	0	0
Leaf443	1.58883932328929	0.814967105263158	0.201014198782961	0.9597	0	0
Leaf446	1.52007406783941	0.786184210526316	0.190780283376572	0.8766	0	0
Leaf453	1.61779311505765	0.832236842105263	0.174002751031637	0.97	0	0
Leaf454	1.62503156299975	0.836348684210526	0.193972916269311	0.9554	0	0
Leaf456	1.69017759447858	0.866776315789474	0.207113381803891	1	1	0
Leaf459	1.39702045282384	0.740953947368421	0.213103122043519	0.8899	0	0
Leaf460	1.58883932328929	0.824835526315789	0.188853323291282	0.9518	0	0
Leaf465	1.69017759447858	0.862664473684211	0.202236360131097	0.9908	1	0
Leaf466	1.67208147462335	0.856907894736842	0.217991631799163	0.9908	1	0
Leaf469	1.66484302668126	0.857730263157895	0.211176351488156	0.9908	1	0
Leaf48	1.59245854726033	0.817434210526316	0.179099099099099	0.9131	0	0
Leaf49	1.42235502062116	0.754934210526316	0.186585365853659	0.9252	0	0
Leaf5	1.48750105209999	0.773848684210526	0.191688734976574	0.9298	0	0
Leaf50	1.52007406783941	0.796052631578947	0.172333986113584	0.8784	0	0
Leaf51	1.5273125157815	0.796875	0.175289435600579	0.8784	0	0
Leaf53	1.49112027607104	0.777960526315789	0.174829051931251	0.8803	0	0
Leaf58	1.59969699520242	0.819078947368421	0.176220806794055	0.9131	0	0
Leaf61	1.57798165137615	0.819901315789474	0.182400292718624	0.8855	0	0
Leaf62	1.49473950004208	0.773026315789474	0.196858638743455	0.9262	0	0
Leaf64	1.44407036444744	0.750822368421053	0.190884382186912	0.9385	0	0
Leaf67	1.54178941166568	0.799342105263158	0.190775269872424	0.9262	0	0
Leaf68	1.57074320343405	0.807565789473684	0.187404580152672	0.97	0	0
Leaf69	1.44407036444744	0.750822368421053	0.17965367965368	0.8724	0	0
Leaf7	1.59245854726033	0.809210526315789	0.16860863605209	0.8832	0	0
Leaf70	1.4332126925343	0.759046052631579	0.204022988505747	0.8986	0	0
Leaf72	1.49473950004208	0.785361842105263	0.17341565280552	0.9078	0	0
Leaf75	1.57798165137615	0.824013157894737	0.188169014084507	0.9252	0	0
Leaf76	1.59607777123138	0.814144736842105	0.189982728842832	0.8722	0	0
Leaf78	1.59607777123138	0.817434210526316	0.187476423990947	0.8739	0	0
Leaf8	1.35720898914233	0.717105263157895	0.192028187623871	0.8781	0	0
Leaf82	1.4332126925343	0.762335526315789	0.196523213907144	0.8183	0	0
Leaf83	1.60693544314452	0.823190789473684	0.180653311676593	0.9091	0	0
Leaf84	1.59245854726033	0.814967105263158	0.189737698640628	0.8722	0	0
Leaf85	1.63588923491289	0.847861842105263	0.203916139240506	0.9921	1	0
Leaf86	1.66484302668126	0.858552631578947	0.205188679245283	0.9921	1	0
Leaf87	1.65036613079707	0.850328947368421	0.218097447795824	0.9908	1	0
Leaf88	1.67931992256544	0.853618421052632	0.202063461164104	0.9908	1	0
Leaf89	1.68655837050753	0.864309210526316	0.200610803588471	0.9908	1	0
Leaf9	1.50559717195522	0.778782894736842	0.198283082077052	0.9298	0	0
Leaf90	1.70103526639172	0.873355263157895	0.203799654576857	1	0	1
Leaf91	1.66122380271021	0.857730263157895	0.208183632734531	0.9921	1	0
Leaf92	1.70465449036276	0.875	0.201172244280582	1	0	1
Leaf93	1.65036613079707	0.851151315789474	0.202187927329557	0.9921	1	0
Leaf94	1.69379681844963	0.866776315789474	0.210463258785942	0.9908	1	0
Leaf99	1.69379681844963	0.865953947368421	0.195761293920803	0.9908	1	0
Root100	1.59607777123138	0.822368421052632	0.191754554170662	0.9518	0	0
Root101	1.49112027607104	0.769736842105263	0.18848167539267	0.8781	0	0
Root102	1.62865078697079	0.839638157894737	0.183666127001259	0.9558	0	0
Root105	1.52007406783941	0.790296052631579	0.182595477864336	0.9519	0	0
Root107	1.55264708357882	0.805921052631579	0.164401945982218	0.8795	0	0
Root11	1.45130881238953	0.763980263157895	0.171941513973718	0.9119	0	0
Root112D2	1.3861627809107	0.724506578947368	0.175637958532695	0.8781	0	0
Root1203	1.63227001094184	0.842105263157895	0.183348254252462	0.9682	0	0
Root1204	1.61779311505765	0.836348684210526	0.176042928855808	0.97	0	0
Root1212	1.6214123390287	0.829769736842105	0.178520877565464	0.9682	0	0
Root1217	1.56350475549196	0.810032894736842	0.171363952679193	0.8722	0	0
Root122	1.51645484386836	0.793585526315789	0.188993341167254	0.879	0	0
Root1220	1.61779311505765	0.833881578947368	0.183396635919696	0.9682	0	0
Root1221	1.54540863563673	0.808388157894737	0.182442464736451	0.8681	0	0
Root1237	1.54540863563673	0.801809210526316	0.171413502109705	0.8723	0	0
Root1238	1.57798165137615	0.815789473684211	0.179352739106852	0.8681	0	0
Root123D2	1.56350475549196	0.797697368421053	0.172998038166577	0.9768	0	0
Root1240	1.58160087534719	0.836348684210526	0.181380417335474	0.97	0	0
Root1252	1.62503156299975	0.836348684210526	0.170752182672935	0.9682	0	0
Root1257	1.52007406783941	0.788651315789474	0.168186601192564	0.8809	0	0
Root127	1.63588923491289	0.838815789473684	0.168846217513657	0.9682	0	0
Root1272	1.55626630754987	0.816611842105263	0.194439005286861	0.8723	0	0
Root1277	1.53817018769464	0.804276315789474	0.179515418502203	0.9542	0	0
Root1279	1.40787812473697	0.732730263157895	0.198972755694506	0.9553	0	0
Root1280	1.44045114047639	0.761513157894737	0.184719728705366	0.899	0	0
Root1290	1.55626630754987	0.8125	0.173729558642518	0.9542	0	0
Root1293	1.39702045282384	0.736842105263158	0.176273854023215	0.8855	0	0
Root1294	1.5273125157815	0.789473684210526	0.164074517176551	0.922	0	0
Root1295	1.61417389108661	0.831414473684211	0.159463722397476	0.8832	0	0
Root1298	1.61417389108661	0.833059210526316	0.174504737295435	0.9682	0	0
Root1304	1.57798165137615	0.807565789473684	0.162153236459709	0.8862	0	0
Root131	1.46578570827371	0.769736842105263	0.169534504618728	0.9119	0	0
Root1310	1.61779311505765	0.827302631578947	0.150261389096341	0.8829	0	0
Root1312	1.63227001094184	0.838815789473684	0.172326406487582	0.9682	0	0
Root1319	1.54902785960778	0.804276315789474	0.169556171983356	0.8832	0	0
Root133	1.53817018769464	0.810032894736842	0.174552542973596	0.8855	0	0
Root1334	1.63588923491289	0.841282894736842	0.170358034970858	0.97	0	0
Root135	1.63950845888393	0.836348684210526	0.150756003557664	0.8699	0	0
Root136	1.61055466711556	0.821546052631579	0.157894736842105	0.8708	0	0
Root137	1.42597424459221	0.736842105263158	0.172340834775918	0.865	0	0
Root140	1.49112027607104	0.786184210526316	0.162640353861858	0.8778	0	0
Root142	1.6214123390287	0.833881578947368	0.170678336980306	0.9682	0	0
Root1423	1.38978200488174	0.737664473684211	0.203956343792633	0.9553	0	0
Root1433D1	1.37892433296861	0.726151315789474	0.198293285425556	0.8736	0	0
Root1444	1.54178941166568	0.797697368421053	0.172720797720798	0.8725	0	0
Root1455	1.52007406783941	0.795230263157895	0.180343155538978	0.9473	0	0
Root1462	1.53455096372359	0.792763157894737	0.169987656497972	0.9786	0	0
Root1464	1.39340122885279	0.731907894736842	0.177680175683769	0.8772	0	0
Root147	1.5743624274051	0.827302631578947	0.167890520694259	0.9252	0	0
Root1471	1.60331621917347	0.820723684210526	0.172873722501299	0.9613	0	0
Root1472	1.52369329181045	0.796052631578947	0.172918899607002	0.9473	0	0
Root1480D1	1.54540863563673	0.808388157894737	0.187059942911513	0.8855	0	0
Root1485	1.55626630754987	0.814144736842105	0.167597765363128	0.8855	0	0
Root149	1.59245854726033	0.818256578947368	0.17298331015299	0.9682	0	0
Root1497	1.49112027607104	0.784539473684211	0.166841552990556	0.9313	0	0
Root151	1.46940493224476	0.773848684210526	0.167288888888889	0.8778	0	0
Root154	1.54178941166568	0.808388157894737	0.168379582048647	0.9313	0	0
Root157	1.55264708357882	0.806743421052632	0.197543294401933	0.9558	0	0
Root166	1.39340122885279	0.731907894736842	0.186075684716705	0.8736	0	0
Root16D2	1.5743624274051	0.817434210526316	0.180760138206947	0.8681	0	0
Root170	1.55264708357882	0.805098684210526	0.178845451223968	0.8866	0	0
Root172	1.63588923491289	0.839638157894737	0.170935878118199	0.9613	0	0
Root179	1.43683191650534	0.751644736842105	0.187141687141687	0.8986	0	0
Root180	1.3861627809107	0.738486842105263	0.183265306122449	0.8736	0	0
Root181	1.55264708357882	0.803453947368421	0.176513098464318	0.8781	0	0
Root186	1.44045114047639	0.765625	0.192713723866694	0.8183	0	0
Root187	1.53455096372359	0.797697368421053	0.170384682943966	0.8795	0	0
Root189	1.5273125157815	0.800164473684211	0.176332004349402	0.8866	0	0
Root190	1.46940493224476	0.763980263157895	0.17614713689799	0.875	0	0
Root198D2	1.55626630754987	0.811677631578947	0.184624017957351	0.8855	0	0
Root209	1.57798165137615	0.815789473684211	0.179417616205462	0.8739	0	0
Root214	1.51283561989731	0.796052631578947	0.166896551724138	0.9313	0	0
Root217	1.6214123390287	0.829769736842105	0.177766032417195	0.8739	0	0
Root219	1.62503156299975	0.827302631578947	0.179514632405425	0.8739	0	0
Root22	1.42597424459221	0.751644736842105	0.193398222598392	0.8701	0	0
Root224	1.51645484386836	0.787828947368421	0.167981763983868	0.8809	0	0
Root227	1.36444743708442	0.720394736842105	0.1815167840862	0.8819	0	0
Root231	1.62503156299975	0.836348684210526	0.170237696685638	0.9682	0	0
Root236	1.54178941166568	0.795230263157895	0.169768258426966	0.8764	0	0
Root239	1.55626630754987	0.819078947368421	0.181156784285195	0.9252	0	0
Root240	1.4802626041579	0.768092105263158	0.182030793217696	0.8711	0	0
Root241	1.50559717195522	0.786184210526316	0.180037664783428	0.9213	0	0
Root258	1.61417389108661	0.833059210526316	0.175259515570934	0.9682	0	0
Root264	1.55988553152092	0.810855263157895	0.159109246409553	0.8829	0	0
Root265	1.58522009931824	0.819901315789474	0.16368412411755	0.8811	0	0
Root267	1.54902785960778	0.800986842105263	0.176449275362319	0.8739	0	0
Root268	1.61779311505765	0.828947368421053	0.178312400495312	0.9682	0	0
Root274	1.58160087534719	0.836348684210526	0.181380417335474	0.97	0	0
Root275	1.57074320343405	0.805098684210526	0.171483622350674	0.8739	0	0
Root278	1.62865078697079	0.835526315789474	0.171534695255783	0.9682	0	0
Root280D1	1.40425890076593	0.739309210526316	0.189942953729136	0.8736	0	0
Root29	1.58883932328929	0.821546052631579	0.181306715063521	0.8681	0	0
Root31	1.61055466711556	0.834703947368421	0.173712134177648	0.9682	0	0
Root318D1	1.6214123390287	0.833881578947368	0.177957177957178	0.8739	0	0
Root322	1.37892433296861	0.725328947368421	0.193251533742331	0.8736	0	0
Root329	1.63227001094184	0.833059210526316	0.173905579399142	0.9131	0	0
Root332	1.36444743708442	0.725328947368421	0.196	0.8903	0	0
Root335	1.53093173975255	0.802631578947368	0.173172462739532	0.8855	0	0
Root336D2	1.55988553152092	0.814967105263158	0.1797569381462	0.8855	0	0
Root342	1.53093173975255	0.796052631578947	0.165526675786594	0.9514	0	0
Root343	1.50559717195522	0.788651315789474	0.168778599084829	0.9514	0	0
Root344	1.53093173975255	0.794407894736842	0.169443957200491	0.8764	0	0
Root351	1.56350475549196	0.814144736842105	0.166442501681237	0.8855	0	0
Root369	1.57074320343405	0.810032894736842	0.154050672505474	0.8861	0	0
Root381	1.60331621917347	0.819078947368421	0.18964204112719	0.9722	0	0
Root4	1.42235502062116	0.742598684210526	0.19171974522293	0.8799	0	0
Root401	1.6214123390287	0.828125	0.177008261557391	0.9131	0	0
Root402	1.54902785960778	0.796875	0.17627796980171	0.8739	0	0
Root404	1.56712397946301	0.822368421052632	0.174337517433752	0.8681	0	0
Root405	1.53817018769464	0.816611842105263	0.179080252479711	0.8725	0	0
Root411	1.61055466711556	0.825657894736842	0.169080498484338	0.8739	0	0
Root413D1	1.51645484386836	0.790296052631579	0.186240310077519	0.9519	0	0
Root418	1.58522009931824	0.827302631578947	0.166253511816229	0.8855	0	0
Root420	1.44407036444744	0.764802631578947	0.196783749471011	0.8183	0	0
Root423	1.60693544314452	0.832236842105263	0.175877650330205	0.9682	0	0
Root431	1.54178941166568	0.800164473684211	0.171604938271605	0.8862	0	0
Root434	1.61055466711556	0.832236842105263	0.165197518772445	0.8739	0	0
Root436	1.50197794798418	0.776315789473684	0.194278658160115	0.9484	0	0
Root444D2	1.49835872401313	0.777138157894737	0.173299101412067	0.8917	0	0
Root456	1.45492803636058	0.771381578947368	0.191820040899796	0.8733	0	0
Root472D3	1.52007406783941	0.787828947368421	0.179300018716077	0.875	0	0
Root473	1.61417389108661	0.833881578947368	0.167023554603854	0.8739	0	0
Root480	1.47664338018685	0.778782894736842	0.18017503805175	0.8986	0	0
Root482	1.59245854726033	0.820723684210526	0.185089020771513	0.97	0	0
