M_1	M_2	M_3	M_4	M_5	M_6	M_7	M_8	M_9	M_10	M_11	M_12	M_13	M_14	M_15	M_16	M_17	M_18	M_19	M_20	M_21	M_22	M_23	M_24	M_25	M_26	M_27	M_28	M_29	M_30	M_31	M_32	M_33	M_34	M_35	M_36	M_37	M_38	M_39	M_40	M_41	M_42	M_43	M_44	M_45	M_46	M_47	M_48	M_49	M_50	M_51	M_52	M_53	M_54	M_55	M_56	M_57	M_58	M_59	M_60	M_61	M_62	M_63	M_64	M_65	M_66	M_67	M_68	M_69	M_70	M_71	M_72	M_73	M_74	M_75	M_76	M_77	M_78	M_79	M_80	M_81	M_82	M_83	M_84	M_85	M_86	M_87	M_88	M_89	M_90	M_91	M_92	M_93	M_94	M_95	M_96	M_97
2.81	2.80999999999957	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	119.981181136654	2.81	2.81	2.81	2.80999999999957	2.81	2.81	2.81	2.81	2.81000000001531	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999926	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	182.395783264435	2.81	2.80999999999946	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999946	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999989	2.81	2.80999999999989
175.494131681944	2.80999999999866	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81000000002284	2.81	2.80999999999787	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	86.5577150547773	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999946	2.8099999999975	2.81	2.8099999999975	2.81	2.81000000002219	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999989
2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.80999999999908	2.81	2.81	2.81000000002219	2.81	2.8099999999975	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.80999999999967	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.80999999999787	2.81	79.1417000246873	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999946	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975
2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.80999999999957	2.81	2.81000000001531	2.81	2.80999999999787	2.81000000002219	2.81	2.81	2.80999999999787	2.8099999999946	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999993	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999946	2.81	2.8099999999975	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.80999999999787	2.81	180.637082111979	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999984	2.80999999999787	2.8099999999975	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81
2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.80999999999957	2.81	2.8099999999975	2.81	2.80999999999787	2.81000000002219	2.81	2.81	2.81	2.81	2.8099999999975	2.81	227.878730019272	2.81	2.81	2.80999999999993	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.80999999999787	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999979	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.80999999999891	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81000000000036	2.81	2.80999999999984	2.80999999999787	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999989	2.81	2.8099999999975
2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.80999999999787	2.80999999999787	2.81000000002284	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999993	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	111.613212016043	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.80999999999787	2.81	2.8099999999946	2.81	2.81	2.81	2.8099999999975	167.249448103373	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.8099999999975	2.80999999999228	2.81	2.81	2.8099999999946	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999989	2.81	2.81
2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.80999999999797	2.81	2.81	2.81	2.80999999999957	2.81	2.81	2.80999999999787	2.80999999999787	2.81	2.81	2.8099999999975	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81000000021216	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999933	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.8099999999975	2.81000000000036	2.81	2.81	2.8099999999946	2.80999999999787	2.81	2.81	2.81	162.408364351957	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975
2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81000000000014	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81000000001531	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999993	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	149.154813242128	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	209.488933126679	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999696	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81
2.81	2.81	2.80999999999787	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999989	2.81	2.81	2.81	2.80999999999955	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999993	2.81	2.81	2.81	2.81	2.8099999999975	242.460602416349	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999866	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999998671	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	115.711844309172	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	166.077202681986	2.81	2.81	2.8099999999975	2.81	2.81	2.81000000000041	2.8099999999946	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999989	2.81	64.3181010772733
2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.80999999999967	2.81	2.81	2.81	2.81	2.8099999999975	2.80999999999787	195.74168283566	2.81	2.81000000002284	2.81	2.81000000000143	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.80999999999993	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.80999999999787	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.8099999999975	2.80999999999228	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81
