M_1	M_2	M_3	M_4	M_5	M_6	M_7	M_8	M_9	M_10	M_11	M_12	M_13	M_14	M_15	M_16	M_17	M_18	M_19	M_20	M_21	M_22	M_23	M_24	M_25	M_26	M_27	M_28	M_29	M_30	M_31	M_32	M_33	M_34	M_35	M_36	M_37	M_38	M_39	M_40	M_41	M_42	M_43	M_44	M_45	M_46	M_47	M_48	M_49	M_50	M_51	M_52	M_53	M_54	M_55	M_56	M_57	M_58	M_59	M_60	M_61	M_62	M_63	M_64	M_65	M_66	M_67	M_68	M_69	M_70	M_71	M_72	M_73	M_74	M_75	M_76	M_77	M_78	M_79	M_80	M_81	M_82	M_83	M_84	M_85	M_86	M_87
2.80999999999787	2.81	2.8099999999975	2.81	159.50641208869	2.81	2.81	2.81	2.81	2.80999999999797	2.81	2.81	2.80999999999957	2.81	2.81	2.80999999999787	2.81	2.80999999999787	2.81	2.81	2.80999999999787	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999979	116.355375875544	2.80999999999787	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81000000000155	2.81	2.8099999999975	2.8099999999946	2.81	2.81	2.80999999999787	2.8100000000302	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.80999999999787	2.80999999999787	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	189.92709132345	2.81	2.81	2.81000000002284	2.80999999999787	2.8099999999975	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.80999999999993	2.81	2.81	117.429331538476	2.81000000000122	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999989	2.81000000000041	2.8099999999946	2.81	2.80999999969343	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999989
2.81	2.81	2.80999999999787	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999957	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81000000002284	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999933	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.8099999999975	167.249448103373	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81
2.8099999999975	2.81	2.80999999998978	2.81	2.8099999999975	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999984	2.81	2.81	2.80999999999787	2.81	2.81000000002219	2.80999999999787	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81000000000041	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999787	2.81	2.81	160.892308960185	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.80999999999787	81.3250066926266	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999975	2.81	2.81
2.8099999999975	2.81	243.194176805552	2.81	2.8099999999975	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.81	2.81000000002219	2.81	2.8099999999975	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999933	2.81	2.81	129.600565275133	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.80999999999957	2.81	2.80999999999955	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.80999999979423	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	59.9017389411415	2.80999999999932	2.81	2.81	2.8099999999946	2.81	2.81	2.81	209.488933126679	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.80999999999984	2.81	2.81	2.8099999999975	2.81	2.81	2.8099999999975
2.81	2.81	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999866	2.81	2.80999999999955	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	86.3226300002102	2.81	2.81	2.81	2.80999999999879	2.81	2.81	2.8099999999946	2.81	2.81	228.743450850138	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999946	81.3250066926266	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999989
2.81	2.81	2.80999999999787	2.80999999998671	2.81	158.443836113415	2.8099999999946	2.80999999999787	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000002284	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	130.121280276678	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999998978	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999989
2.81	2.80999999999957	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999775	2.81	2.81	2.80999999999775	2.81	2.80999999999787	2.81	2.81	137.601286858652	2.81	2.81000000002284	2.81	2.8099999999975	2.8099999999975	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.80999999998978	2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	148.090381938336	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	166.077202681986	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999989
2.81	2.8099999999975	2.80999999999787	2.80999999999787	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.8099999999946	2.8099999999975	2.8099999999975	2.81	2.81	161.420042211965	2.81	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999933	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999989	2.80999999999926	62.4613467250612	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81
2.81	2.81	2.80999999999787	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.80999999982501	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999957	2.81	2.81	2.81	67.069552257813	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81
2.80999999999787	2.81	2.81	2.80999999999787	159.50641208869	2.81	2.81	2.81	2.81	2.80999999999775	2.81	2.81	2.81	2.8099999999975	2.80999999999787	195.655694096913	2.81	2.81	2.81	2.81000000002284	2.80999999999787	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.80999999999993	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.80999999999787	2.81	2.81	2.81	2.81	121.658995702221	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81
2.81	2.81	2.80999999999787	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999866	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999946	2.8099999999975	2.81	2.81	2.81	2.8099999999975	228.743450850138	2.8099999999975	2.81	2.81	2.81	2.81	130.927974941655	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787
2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81000000000048	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999891	2.8099999999946	2.81	2.81	2.81	2.81	2.80999999999787	2.81	81.979382596231	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.81
2.81	2.81	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.81	2.8099999999975	2.80999999999787	2.81	2.81	2.80999999999775	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000002284	2.80999999999787	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.80999999979989	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999953	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.80999999999787	2.81	2.81	2.8099999999975	115.711844309172	165.646722636292	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81000000000041	2.8099999999946	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81
2.80999999999787	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999787	155.898812932412	2.81	2.81	2.81	2.81000000000139	2.8099999999975	2.81	2.81	2.81	2.80999999999787	2.81	2.81000000002284	2.80999999999787	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.80999999999933	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.8099999999975	2.81	2.81	2.81	79.1417000246873	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975
2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81000000000093	2.81	2.80999999999984	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.8099999999975	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	130.927974941655	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999775	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81000000002284	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999993	2.81	2.81	2.81	2.81	2.80999999999891	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999933	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	62.3196292099364	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	64.3181010772733
2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.80999999999866	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81000000002219	2.80999999999787	2.81	2.8099999999975	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999866	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	172.157900016171	2.8099999999975	2.81	2.81	2.80999999999787	2.81	2.81	2.8099999999946	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.81
2.81	2.80999999999912	2.81	2.80999999999787	159.50641208869	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.80999999999957	2.81	2.81000000002219	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.8099999999946	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.80999999999933	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	132.748836533543	2.81	2.81	2.81	2.81	177.827701889907	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	166.077202681986	2.81	2.8099999999975	2.81	2.81	2.80999999999926	2.8099999999946	2.81	2.8099999999975	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81
2.81	2.81	2.80999999999787	2.80999999999787	2.81	2.81	2.81	2.80999999999952	2.81	2.80999999999933	2.81	2.8099999999975	2.80999999999957	2.81	2.80999999999787	195.74168283566	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999866	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.80999999998978	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999296	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999957	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81000000002284	2.80999999999787	2.8099999999975	2.8099999999975	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.80999999999787	2.8099999999975	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.8099999999975	2.81	2.80999999999787	119.245484261997	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.81	2.81	2.81	2.81	204.067532785292	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000002284	2.80999999999787	2.8099999999946	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.80999999999957	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81000000001531	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999993	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.80999999999865	2.81	130.121280276678	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	177.827701889907	2.81	2.80999999999787	2.81	2.80999999999787	2.81	2.81	2.81	2.81	121.658995702221	2.81	2.80999999999787	2.81	2.81	2.81	2.80999999999228	2.81	2.81000000002219	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975
2.8099999999975	2.81	2.80999999999787	2.80999999999787	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.80999999999957	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.80999999999787	2.80999999999787	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81000000000041	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999866	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	130.927974941655	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	96.4109350471627	2.81	2.81
2.81	2.81	2.80999999999787	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.81	2.81	208.0276448708	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81000000002219	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	236.239465248245	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999955	2.81	2.81	2.81	2.81	2.81000000002284	2.80999999999787	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81000000000041	2.81	136.778861773582	2.81	2.8099999999975	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999957	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.80999999999993	2.81	2.81	119.12330197991	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975
2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.80999999999787	2.8099999999975	119.981181136654	2.81	2.81	2.81000000000366	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999926	2.80999999999787	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.80999999999926	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	182.395783264435	2.81	2.80999999999957	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999946	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81
2.81	2.81	2.81	2.80999999999787	2.8099999999975	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.8099999999975	2.81	2.81000000002219	2.81	2.81	122.552240953928	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999952	2.8099999999946	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	180.637082111979	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.80999999999228	157.356071312406	2.81	2.8099999999946	2.81	2.81	2.81	2.81	2.81000000002219	2.8099999999975	2.81	2.81	2.81
2.80999999999787	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999908	2.80999999999787	2.81	2.81	2.81	2.81000000002284	2.81	2.8099999999975	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.8099999999975	2.80999999999787	2.81	2.81	2.80999999999787	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.80999999999933	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81000000002219	2.80999999999787	2.81	2.81	2.80999999999998	107.738461633379	2.8099999999975	2.81	2.81	2.81	2.81
2.81	2.81	2.80999999999787	2.80999999999787	2.81	158.443836113415	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.80999999999912	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.80999999999984	2.80999999999787	2.8099999999975	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.80999999999787	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.80999999999933	2.81	2.81	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.81	2.8099999999975	2.8099999999975	2.81	2.81	2.81	2.80999999999787	2.81	2.81	2.81	2.81	2.8099999999975	2.81	2.81	2.81	64.3181010772732
