M_1	M_2	M_3	M_4	M_5	M_6	M_7	M_8	M_9	M_10	M_11	M_12	M_13	M_14	M_15	M_16	M_17	M_18	M_19	M_20	M_21	M_22	M_23	M_24
116.892643219008	245.498849834806	131.346862029575	232.2384675238	197.969619154232	156.906431053227	183.21376640611	167.565465962373	91.4274225816086	124.598466436986	147.002590403896	123.841994110273	127.921348391825	156.138790605215	54.2128926519995	99.6810867944461	160.591449137641	179.534469519785	121.665928459036	154.301135731449	161.867650330156	170.80786893895	98.8845078296481	193.142392930158
116.892643219008	245.497708218637	170.665756498082	232.2384675238	197.860229003581	157.045715908042	183.21376640611	167.565465962373	91.4274225816086	124.598466436986	147.002590403896	125.229303960312	127.921348391825	156.187878674301	54.2243753326243	85.4333800836922	159.573267690999	179.193099451719	122.254224993391	154.301135731449	146.285093441256	185.313849825847	97.5086829009374	193.142392930158
116.892643219008	241.53006848985	131.535423606004	232.238467523799	197.860229003582	157.045715908042	183.21376640611	167.565465962373	91.4398595173706	137.26026262632	162.580252896299	123.841994110273	127.921348391826	156.1878786743	54.2243753326242	84.7661169740624	160.591449137641	179.534469519785	121.665928459036	162.579543794207	145.911866984329	170.807868938951	97.5086829009373	193.142392930158
116.892643219009	283.062594417094	131.346862029574	232.2384675238	180.515063338663	157.045715908042	201.084077336201	167.603537398472	91.4274225816086	124.598466436986	147.002590403896	125.229303960312	127.921348391825	158.897776653484	54.2243753326243	85.4333800836922	160.591449137641	179.534469519785	121.665928459036	154.301135731449	146.237758716589	170.807868938951	97.5086829009374	193.142392930158
116.892643219009	245.497708218636	146.507638073834	232.2384675238	180.594550768103	156.906431053227	183.21376640611	167.565465962374	91.4274225816086	124.13466825794	147.002590403896	123.841994110273	127.921348391825	172.149825590537	54.2149077556761	100.872434516457	173.952184291277	190.526788872412	122.254224993391	154.301135731449	145.089260167853	170.807868938951	97.9747705402257	210.052226087102
116.893553160538	245.495662251097	131.346862029575	232.2384675238	180.515063338663	156.906431053227	201.084077336201	167.565465962374	91.4398595173706	124.598466436986	147.002590403896	125.229303960312	127.921348391825	156.187878674301	54.2243753326242	84.7661169740624	160.591449137641	195.555765417831	121.665928459036	172.044627575865	168.259645973975	170.807868938951	97.5086829009376	193.142392930158
116.892643219008	245.497708218637	131.346862029574	248.068637922503	180.594550768103	156.906431053227	183.21376640611	167.565465962374	91.4274225816086	124.598466436986	147.002590403896	125.229303960312	143.967231813796	158.897776653483	77.8959199883276	84.7350844647795	160.591449137641	179.534469519785	121.665928459036	154.301135731449	145.924357316433	185.313849825847	98.8845078296479	193.142392930158
116.892643219008	245.497708218636	131.535423606004	232.2384675238	180.594550768103	157.045715908042	201.084077336201	167.565465962374	107.973713994882	124.598466436986	147.002590403896	125.105217981605	127.921348391825	158.817918455913	54.2243753326242	85.4333800836922	160.591449137641	179.193099451719	121.665928459036	154.301135731449	145.911866984329	170.807868938951	97.5086829009374	193.142392930158
116.892643219009	245.497708218637	146.568884912462	232.2384675238	180.594550768103	157.045715908042	183.21376640611	167.527411818334	91.4274225816086	124.598466436986	147.002590403896	125.229303960312	127.86533969666	156.187878674301	54.2243753326242	85.4333800836922	159.573267690999	190.526788872412	122.254224993391	154.301135731449	146.285093441256	169.765627495589	98.0260168285899	193.142392930158
116.892643219008	241.531191655658	146.568884912461	232.2384675238	180.594550768103	156.906431053227	183.21376640611	167.565465962374	91.4274225816086	124.598466436986	146.982980375907	125.229303960312	127.921348391825	158.897776653484	54.2243753326243	84.7661169740624	160.591449137641	179.534469519785	122.254224993391	154.301135731449	145.089260167853	170.807868938951	101.972523695938	193.142392930158
150.37731450514	241.53006848985	146.358771030752	232.2384675238	180.594550768103	156.906431053227	183.21376640611	167.565465962373	91.4274225816086	124.598466436986	147.002590403896	125.229303960312	143.967231813797	156.1878786743	54.2243753326243	100.870642741217	173.952184291277	195.555765417831	122.254224993391	154.301135731449	161.919326826421	170.807868938951	97.5086829009374	193.142392930158
116.892643219008	245.495662251097	131.346862029574	232.2384675238	180.594550768103	156.906431053227	183.21376640611	167.565465962374	91.4274225816086	124.598466436986	162.523031164548	125.229303960312	127.921348391825	156.187878674301	70.3793738478144	99.6810867944461	160.591449137641	179.193099451719	121.665928459036	172.052426484773	145.911866984329	184.732615658415	98.8845078296479	193.142392930158
116.892643219008	245.497708218637	131.346862029574	232.2384675238	180.594550768103	156.906431053227	183.21376640611	167.511867139254	91.4274225816086	124.598466436987	147.002590403896	123.841994110273	127.921348391825	156.1878786743	70.3596961224385	85.4333800836922	160.591449137641	179.534469519785	125.628185594444	154.241650965735	145.924357316433	186.497309204686	97.5086829009374	193.142392930158
116.18875230151	241.53006848985	131.535423606004	232.2384675238	180.594488281063	157.045715908042	183.21376640611	167.565465962374	91.4274225816086	142.941506340567	147.002590403896	125.229303960312	127.921348391825	158.768009202692	54.2149077556761	85.4333800836922	159.573267690999	179.193099451719	122.254224993391	154.301135731449	145.911866984329	170.807868938951	98.8845078296479	193.142392930158
150.37731450514	241.53006848985	131.535423606003	232.2384675238	180.594550768103	156.906431053227	183.21376640611	181.84713612685	91.4274225816086	124.598466436986	147.014107774536	125.229303960312	127.921348391825	172.111359886795	70.3596961224387	85.4333800836922	159.573267690998	179.193099451718	121.665928459036	154.301135731449	145.911866984329	184.732615658415	97.5086829009374	193.142392930158
116.892643219008	245.497708218637	131.346862029574	248.179874642998	180.594550768103	156.906431053227	183.21376640611	167.565465962374	121.728484736557	124.598466436986	147.002590403896	125.229303960312	127.921348391825	158.897776653484	54.2243753326243	100.875704653045	160.591449137641	179.534469519785	122.25422499339	155.010303390529	161.919326826418	169.765627495589	98.8845078296481	193.142392930158
116.892643219008	245.497708218637	131.346862029574	232.2384675238	197.860229003582	157.045715908042	183.21376640611	178.44382059442	91.4274225816086	124.598466436986	147.002590403896	125.229303960312	127.921348391825	158.897776653484	54.2149077556761	84.7661169740624	160.591449137641	179.534469519785	125.628185594444	154.301135731449	145.101610057582	169.78394168972	97.5086829009374	193.142392930158
116.893553160538	245.497708218637	131.292054990986	232.2384675238	180.594550768103	174.559778974168	183.21376640611	167.565465962374	91.3973492652747	124.598466436986	147.002590403896	125.229303960312	143.967231813796	158.817918455913	54.2243753326242	85.4333800836922	160.591449137641	179.534469519785	121.665928459036	158.02401442159	145.089260167853	170.807868938951	97.5086829009376	193.142392930158
